Pressure_kPa,Displacement_mm,Force_N,InternalEnergy_mJ
1.39125,32.5,-1.23019,25.1225
1.44125,32.5,-1.22269,25.8733
1.49125,32.5,-1.21475,26.6581
1.54125,32.5,-1.20637,27.4776
1.59125,32.5,-1.19754,28.3325
1.64125,32.5,-1.18826,29.2234
1.69125,32.5,-1.17853,30.151
1.74125,32.5,-1.16834,31.116
1.79125,32.5,-1.15769,32.1192
1.84125,32.5,-1.14658,33.1613
1.89125,32.5,-1.13499,34.243
1.94125,32.5,-1.12294,35.3651
1.99125,32.5,-1.11041,36.5284
2,32.5,-1.10819,36.736
2,32.5,-1.10819,36.736
2.01,32.5,-1.10561,36.9751
2.02,32.5,-1.103,37.216
2.035,32.5,-1.09906,37.5805
2.0575,32.5,-1.09308,38.1345
2.09125,32.5,-1.08391,38.9819
2.14125,32.5,-1.06993,40.2741
2.19125,32.5,-1.05546,41.6108
2.24125,32.5,-1.04051,42.993
2.29125,32.5,-1.02505,44.4218
2.34125,32.5,-1.00911,45.898
2.39125,32.5,-0.992657,47.4226
2.44125,32.5,-0.975707,48.9967
2.49125,32.5,-0.958253,50.6213
2.54125,32.5,-0.940293,52.2975
2.59125,32.5,-0.921825,54.0264
2.64125,32.5,-0.902847,55.8091
2.69125,32.5,-0.883358,57.6467
2.74125,32.5,-0.863358,59.5405
2.79125,32.5,-0.842845,61.4917
2.84125,32.5,-0.821819,63.5014
2.89125,32.5,-0.80028,65.5712
2.94125,32.5,-0.778228,67.7021
2.99125,32.5,-0.755664,69.8956
3,32.5,-0.751705,70.2851
3,32.5,-0.751705,70.2851
3.01,32.5,-0.747111,70.7336
3.02,32.5,-0.742487,71.1849
3.035,32.5,-0.73553,71.8666
3.0575,32.5,-0.725001,72.9001
3.09125,32.5,-0.709019,74.4755
3.14125,32.5,-0.684916,76.8656
3.19125,32.5,-0.660328,79.3236
3.24125,32.5,-0.635233,81.8515
3.29125,32.5,-0.609641,84.4508
3.34125,32.5,-0.58356,87.1231
3.39125,32.5,-0.556992,89.87
3.44125,32.5,-0.529944,92.6932
3.49125,32.5,-0.502423,95.5944
3.54125,32.5,-0.474437,98.5753
3.59125,32.5,-0.445994,101.638
3.64125,32.5,-0.417104,104.783
3.69125,32.5,-0.387778,108.014
3.74125,32.5,-0.358027,111.332
3.79125,32.5,-0.327864,114.738
3.84125,32.5,-0.297303,118.235
3.89125,32.5,-0.266358,121.825
3.94125,32.5,-0.235046,125.51
3.99125,32.5,-0.203384,129.29
4,32.5,-0.197878,129.96
4,32.5,-0.197878,129.96
4.01,32.5,-0.191475,130.731
4.02,32.5,-0.185076,131.506
4.035,32.5,-0.175451,132.677
4.0575,32.5,-0.160957,134.45
4.09125,32.5,-0.139101,137.149
4.14125,32.5,-0.10648,141.232
4.19125,32.5,-0.0736211,145.418
4.24125,32.5,-0.0405038,149.711
4.29125,32.5,-0.00716334,154.112
4.34125,32.5,0.0263726,158.624
4.39125,32.5,0.0600799,163.247
4.44125,32.5,0.093932,167.985
4.49125,32.5,0.127901,172.839
4.54125,32.5,0.161959,177.81
4.59125,32.5,0.196078,182.902
4.64125,32.5,0.230227,188.114
4.69125,32.5,0.264378,193.45
4.74125,32.5,0.298501,198.911
4.79125,32.5,0.332568,204.498
4.84125,32.5,0.36655,210.214
4.89125,32.5,0.400419,216.06
4.94125,32.5,0.434149,222.038
4.99125,32.5,0.467713,228.148
5,32.5,0.473478,229.225
5,32.5,0.473478,229.225
5.01,32.5,0.480178,230.468
5.02,32.5,0.486857,231.716
5.035,32.5,0.496864,233.6
5.0575,32.5,0.511842,236.448
5.09125,32.5,0.534224,240.773
5.14125,32.5,0.567181,247.296
5.19125,32.5,0.599846,253.956
5.24125,32.5,0.632252,260.757
5.29125,32.5,0.664374,267.702
5.34125,32.5,0.696197,274.791
5.39125,32.5,0.727714,282.028
5.44125,32.5,0.758919,289.413
5.49125,32.5,0.789815,296.952
5.54125,32.5,0.820395,304.641
5.59125,32.5,0.850616,312.488
5.64125,32.5,0.880572,320.494
5.69125,32.5,0.910215,328.66
5.74125,32.5,0.93954,336.994
5.79125,32.5,0.9686,345.492
5.84125,32.5,0.997358,354.165
5.89125,32.5,1.02591,363.015
5.94125,32.5,1.05421,372.042
5.99125,32.5,1.08228,381.255
6,32.5,1.0871,382.871
6,32.5,1.0871,382.871
6.01,32.5,1.0927,384.743
6.02,32.5,1.09828,386.623
6.035,32.5,1.10665,389.459
6.0575,32.5,1.11918,393.745
6.09125,32.5,1.13792,400.251
6.14125,32.5,1.16558,410.057
6.19125,32.5,1.1931,420.064
6.24125,32.5,1.22057,430.285
6.29125,32.5,1.24801,440.727
6.34125,32.5,1.27546,451.398
6.39125,32.5,1.30296,462.306
6.44125,32.5,1.33055,473.462
6.49125,32.5,1.35828,484.87
6.54125,32.5,1.38617,496.544
6.59125,32.5,1.41431,508.496
6.64125,32.5,1.44273,520.733
6.69125,32.5,1.47145,533.272
6.74125,32.5,1.50059,546.125
6.79125,32.5,1.53016,559.304
6.84125,32.5,1.5602,572.826
6.89125,32.5,1.59083,586.708
6.94125,32.5,1.62209,600.965
6.99125,32.5,1.654,615.618
7,32.5,1.6596,618.184
7,32.5,1.6596,618.184
7.01,32.5,1.66611,621.18
7.02,32.5,1.67264,624.191
7.035,32.5,1.68252,628.745
7.0575,32.5,1.69747,635.65
7.09125,32.5,1.72022,646.178
7.14125,32.5,1.7547,662.165
7.19125,32.5,1.79015,678.621
7.24125,32.5,1.82669,695.591
7.29125,32.5,1.8644,713.107
7.34125,32.5,1.90339,731.201
7.39125,32.5,1.94376,749.909
7.44125,32.5,1.98563,769.271
7.49125,32.5,2.02911,789.33
7.54125,32.5,2.07433,810.133
7.59125,32.5,2.12143,831.733
7.64125,32.5,2.17056,854.189
7.69125,32.5,2.22189,877.565
7.74125,32.5,2.2756,901.936
7.79125,32.5,2.33188,927.382
7.84125,32.5,2.39096,953.996
7.89125,32.5,2.45307,981.884
7.94125,32.5,2.51848,1011.17
7.99125,32.5,2.5875,1041.98
8,32.5,2.59979,1047.36
8,32.5,2.59979,1047.36
8.01,32.5,2.61418,1053.79
8.02,32.5,2.62875,1060.27
8.035,32.5,2.65094,1070.16
8.0575,32.5,2.68495,1085.31
8.09125,32.5,2.7377,1108.79
8.14125,32.5,2.81992,1145.37
8.19125,32.5,2.90738,1184.22
8.24125,32.5,3.0008,1225.77
8.29125,32.5,3.10094,1270.4
8.34125,32.5,3.2087,1318.6
8.39125,32.5,3.32522,1370.98
8.44125,32.5,3.45194,1428.36
8.49125,32.5,3.59072,1491.81
8.54125,32.5,3.7441,1562.81
8.59125,32.5,3.97511,1637.85
8.64125,32.5,4.276,1718.12
8.69125,32.5,4.61195,1809.59
8.74125,32.5,4.99404,1916.12
8.79125,32.5,5.44009,2044.29
8.84125,32.5,5.98336,2206.88
8.89125,32.5,6.70746,2410.16
8.94125,32.5,7.77572,2724.58
8.95375,32.5,8.06441,2812.34
8.9725,32.5,8.90659,3082.76
8.97937,32.5,9.1232,3146.4
8.98969,32.5,10.3743,3551.54
0,35,-1.49067,19.1199
0.01,35,-1.49165,19.119
0.02,35,-1.49261,19.119
0.035,35,-1.49402,19.1205
0.0575,35,-1.49609,19.1266
0.09125,35,-1.49907,19.1442
0.14125,35,-1.5032,19.1891
0.19125,35,-1.507,19.2568
0.24125,35,-1.51047,19.3476
0.29125,35,-1.51359,19.4619
0.34125,35,-1.51637,19.6001
0.39125,35,-1.51881,19.7626
0.44125,35,-1.52089,19.9497
0.49125,35,-1.52263,20.1619
0.54125,35,-1.52401,20.3996
0.59125,35,-1.52503,20.6631
0.64125,35,-1.52569,20.953
0.69125,35,-1.52599,21.2697
0.74125,35,-1.52592,21.6135
0.79125,35,-1.52548,21.985
0.84125,35,-1.52467,22.3846
0.89125,35,-1.52348,22.8129
0.94125,35,-1.52191,23.2702
0.99125,35,-1.51996,23.7572
1,35,-1.51959,23.8454
1,35,-1.51959,23.8454
1.01,35,-1.51914,23.9474
1.02,35,-1.51867,24.0507
1.035,35,-1.51794,24.2079
1.0575,35,-1.51678,24.4488
1.09125,35,-1.5149,24.8219
1.14125,35,-1.51178,25.4008
1.19125,35,-1.50827,26.0115
1.24125,35,-1.50436,26.6544
1.29125,35,-1.50005,27.3301
1.34125,35,-1.49533,28.0394
1.39125,35,-1.49021,28.7826
1.44125,35,-1.48468,29.5606
1.49125,35,-1.47874,30.3739
1.54125,35,-1.47238,31.2231
1.59125,35,-1.46561,32.109
1.64125,35,-1.45841,33.0322
1.69125,35,-1.45079,33.9933
1.74125,35,-1.44275,34.9932
1.79125,35,-1.43428,36.0325
1.84125,35,-1.42537,37.112
1.89125,35,-1.41604,38.2325
1.94125,35,-1.40627,39.3946
1.99125,35,-1.39606,40.5994
2,35,-1.39426,40.8143
2,35,-1.39426,40.8143
2.01,35,-1.39215,41.0619
2.02,35,-1.39001,41.3114
2.035,35,-1.38679,41.6888
2.0575,35,-1.38188,42.2624
2.09125,35,-1.37434,43.1396
2.14125,35,-1.3628,44.4771
2.19125,35,-1.35084,45.8604
2.24125,35,-1.33842,47.2906
2.29125,35,-1.32556,48.7686
2.34125,35,-1.31225,50.2952
2.39125,35,-1.29849,51.8716
2.44125,35,-1.28429,53.4987
2.49125,35,-1.26964,55.1775
2.54125,35,-1.25454,56.9091
2.59125,35,-1.23899,58.6944
2.64125,35,-1.22299,60.5347
2.69125,35,-1.20655,62.431
2.74125,35,-1.18967,64.3845
2.79125,35,-1.17234,66.3962
2.84125,35,-1.15457,68.4675
2.89125,35,-1.13636,70.5995
2.94125,35,-1.11772,72.7935
2.99125,35,-1.09865,75.0508
3,35,-1.09531,75.4514
3,35,-1.09531,75.4514
3.01,35,-1.09142,75.9128
3.02,35,-1.08751,76.3769
3.035,35,-1.08163,77.0779
3.0575,35,-1.07273,78.1406
3.09125,35,-1.05923,79.7598
3.14125,35,-1.03887,82.215
3.19125,35,-1.01812,84.7384
3.24125,35,-0.996951,87.3318
3.29125,35,-0.975384,89.9966
3.34125,35,-0.953425,92.7342
3.39125,35,-0.931082,95.5461
3.44125,35,-0.908362,98.4338
3.49125,35,-0.885276,101.399
3.54125,35,-0.861833,104.443
3.59125,35,-0.838045,107.567
3.64125,35,-0.813924,110.773
3.69125,35,-0.789481,114.063
3.74125,35,-0.76473,117.438
3.79125,35,-0.739686,120.9
3.84125,35,-0.714363,124.45
3.89125,35,-0.688778,128.091
3.94125,35,-0.662946,131.823
3.99125,35,-0.636885,135.648
4,35,-0.632368,136.325
4,35,-0.632368,136.325
4.01,35,-0.627106,137.105
4.02,35,-0.621851,137.889
4.035,35,-0.61395,139.072
4.0575,35,-0.602064,140.862
4.09125,35,-0.584165,143.586
4.14125,35,-0.557509,147.703
4.19125,35,-0.530729,151.919
4.24125,35,-0.503807,156.237
4.29125,35,-0.476774,160.658
4.34125,35,-0.449654,165.185
4.39125,35,-0.422468,169.819
4.44125,35,-0.395237,174.561
4.49125,35,-0.367984,179.414
4.54125,35,-0.340731,184.378
4.59125,35,-0.313501,189.457
4.64125,35,-0.286315,194.65
4.69125,35,-0.259194,199.961
4.74125,35,-0.232161,205.39
4.79125,35,-0.205235,210.94
4.84125,35,-0.178436,216.612
4.89125,35,-0.151783,222.409
4.94125,35,-0.125292,228.331
4.99125,35,-0.0989797,234.381
5,35,-0.0944755,235.446
5,35,-0.0944755,235.446
5.01,35,-0.0892288,236.676
5.02,35,-0.0840014,237.911
5.035,35,-0.0761708,239.775
5.0575,35,-0.0644577,242.592
5.09125,35,-0.0469697,246.868
5.14125,35,-0.0212496,253.315
5.19125,35,0.00420812,259.895
5.24125,35,0.0294407,266.613
5.29125,35,0.0544338,273.472
5.34125,35,0.0791814,280.473
5.39125,35,0.103684,287.619
5.44125,35,0.127942,294.913
5.49125,35,0.15196,302.358
5.54125,35,0.175743,309.957
5.59125,35,0.1993,317.713
5.64125,35,0.222641,325.63
5.69125,35,0.245778,333.711
5.74125,35,0.268727,341.96
5.79125,35,0.291506,350.382
5.84125,35,0.314135,358.981
5.89125,35,0.336636,367.761
5.94125,35,0.359033,376.729
5.99125,35,0.381353,385.889
6,35,0.385175,387.496
6,35,0.385175,387.496
6.01,35,0.389637,389.359
6.02,35,0.394094,391.23
6.035,35,0.400782,394.053
6.0575,35,0.410814,398.321
6.09125,35,0.425858,404.803
6.14125,35,0.448159,414.583
6.19125,35,0.470481,424.574
6.24125,35,0.492896,434.792
6.29125,35,0.515443,445.242
6.34125,35,0.538162,455.935
6.39125,35,0.561097,466.879
6.44125,35,0.584294,478.084
6.49125,35,0.607803,489.56
6.54125,35,0.631679,501.32
6.59125,35,0.655979,513.372
6.64125,35,0.680709,525.731
6.69125,35,0.706007,538.412
6.74125,35,0.7319,551.425
6.79125,35,0.758401,564.789
6.84125,35,0.785661,578.52
6.89125,35,0.813721,592.633
6.94125,35,0.842594,607.151
6.99125,35,0.872445,622.093
7,35,0.877712,624.711
7,35,0.877712,624.711
7.01,35,0.883827,627.768
7.02,35,0.889996,630.843
7.035,35,0.899333,635.494
7.0575,35,0.91353,642.55
7.09125,35,0.935255,653.317
7.14125,35,0.968445,669.687
7.19125,35,1.0029,686.56
7.24125,35,1.03875,703.988
7.29125,35,1.07609,722.001
7.34125,35,1.11505,740.636
7.39125,35,1.15575,759.933
7.44125,35,1.19831,779.934
7.49125,35,1.24288,800.687
7.54125,35,1.28961,822.244
7.59125,35,1.33866,844.663
7.64125,35,1.39021,868.009
7.69125,35,1.44446,892.354
7.74125,35,1.50163,917.779
7.79125,35,1.56194,944.374
7.84125,35,1.62567,972.244
7.89125,35,1.6931,1001.51
7.94125,35,1.76457,1032.3
7.99125,35,1.84045,1064.77
8,35,1.854,1070.45
8,35,1.854,1070.45
8.01,35,1.8699,1077.23
8.02,35,1.88601,1084.08
8.035,35,1.91059,1094.54
8.0575,35,1.94835,1110.57
8.09125,35,2.0071,1135.45
8.14125,35,2.09914,1174.31
8.19125,35,2.19764,1215.72
8.24125,35,2.30351,1260.15
8.29125,35,2.41772,1308.06
8.34125,35,2.54144,1360.04
8.39125,35,2.67619,1416.85
8.44125,35,2.82388,1479.47
8.49125,35,2.9871,1549.25
8.54125,35,3.16938,1628.13
8.59125,35,3.37592,1718.97
8.64125,35,3.61484,1826.4
8.69125,35,3.90032,1958.71
8.74125,35,4.33593,2108.69
8.79125,35,4.94737,2281.56
8.84125,35,5.7672,2527.7
8.89125,35,7.08593,2921.27
8.90375,35,7.43028,3023.61
8.90844,35,7.615,3081.12
8.91547,35,8.06826,3228.95
8.91811,35,8.14155,3251.7
8.92206,35,8.67985,3436.04
8.92799,35,9.38229,3661.82
8.92855,35,8.82144,3475.45
8.9286,35,9.42971,3677.21
8.9286,35,9.42971,3677.21
0,37.5,-1.74091,22.9978
0.01,37.5,-1.74225,22.9964
0.02,37.5,-1.74358,22.996
0.035,37.5,-1.74555,22.997
0.0575,37.5,-1.74845,23.0024
0.09125,37.5,-1.75269,23.0193
0.14125,37.5,-1.7587,23.0637
0.19125,37.5,-1.7644,23.1317
0.24125,37.5,-1.76977,23.2237
0.29125,37.5,-1.77483,23.34
0.34125,37.5,-1.77956,23.481
0.39125,37.5,-1.78397,23.6471
0.44125,37.5,-1.78804,23.8387
0.49125,37.5,-1.79179,24.0563
0.54125,37.5,-1.79521,24.3002
0.59125,37.5,-1.79829,24.5709
0.64125,37.5,-1.80103,24.8688
0.69125,37.5,-1.80344,25.1944
0.74125,37.5,-1.8055,25.5482
0.79125,37.5,-1.80721,25.9305
0.84125,37.5,-1.80858,26.3419
0.89125,37.5,-1.8096,26.7829
0.94125,37.5,-1.81027,27.2539
0.99125,37.5,-1.81059,27.7556
1,37.5,-1.81062,27.8465
1,37.5,-1.81062,27.8465
1.01,37.5,-1.81062,27.9516
1.02,37.5,-1.81061,28.058
1.035,37.5,-1.81058,28.22
1.0575,37.5,-1.81046,28.4682
1.09125,37.5,-1.81015,28.8527
1.14125,37.5,-1.80939,29.4493
1.19125,37.5,-1.80827,30.0786
1.24125,37.5,-1.80679,30.7413
1.29125,37.5,-1.80494,31.4378
1.34125,37.5,-1.80272,32.1689
1.39125,37.5,-1.80013,32.935
1.44125,37.5,-1.79718,33.7369
1.49125,37.5,-1.79385,34.5751
1.54125,37.5,-1.79015,35.4504
1.59125,37.5,-1.78607,36.3633
1.64125,37.5,-1.78162,37.3146
1.69125,37.5,-1.77679,38.3049
1.74125,37.5,-1.77158,39.3351
1.79125,37.5,-1.76599,40.4057
1.84125,37.5,-1.76002,41.5175
1.89125,37.5,-1.75367,42.6713
1.94125,37.5,-1.74694,43.8679
1.99125,37.5,-1.73982,45.108
2,37.5,-1.73856,45.3293
2,37.5,-1.73856,45.3293
2.01,37.5,-1.73708,45.5841
2.02,37.5,-1.73558,45.8408
2.035,37.5,-1.7333,46.2292
2.0575,37.5,-1.72982,46.8194
2.09125,37.5,-1.72446,47.7221
2.14125,37.5,-1.7162,49.0979
2.19125,37.5,-1.70756,50.5205
2.24125,37.5,-1.69855,51.9909
2.29125,37.5,-1.68915,53.5099
2.34125,37.5,-1.67938,55.0785
2.39125,37.5,-1.66923,56.6976
2.44125,37.5,-1.65871,58.3682
2.49125,37.5,-1.64781,60.0912
2.54125,37.5,-1.63655,61.8677
2.59125,37.5,-1.62492,63.6986
2.64125,37.5,-1.61292,65.585
2.69125,37.5,-1.60057,67.5279
2.74125,37.5,-1.58785,69.5285
2.79125,37.5,-1.57479,71.5877
2.84125,37.5,-1.56138,73.7068
2.89125,37.5,-1.54762,75.8867
2.94125,37.5,-1.53353,78.1288
2.99125,37.5,-1.5191,80.4341
3,37.5,-1.51659,80.8431
3,37.5,-1.51659,80.8431
3.01,37.5,-1.51364,81.3141
3.02,37.5,-1.51069,81.7877
3.035,37.5,-1.50624,82.5032
3.0575,37.5,-1.49951,83.5874
3.09125,37.5,-1.4893,85.2388
3.14125,37.5,-1.47391,87.7415
3.19125,37.5,-1.45824,90.3119
3.24125,37.5,-1.44226,92.9517
3.29125,37.5,-1.426,95.6621
3.34125,37.5,-1.40947,98.4445
3.39125,37.5,-1.39267,101.3
3.44125,37.5,-1.37561,104.23
3.49125,37.5,-1.35831,107.237
3.54125,37.5,-1.34078,110.32
3.59125,37.5,-1.32302,113.483
3.64125,37.5,-1.30506,116.725
3.69125,37.5,-1.28691,120.049
3.74125,37.5,-1.26857,123.456
3.79125,37.5,-1.25007,126.947
3.84125,37.5,-1.23141,130.524
3.89125,37.5,-1.21262,134.188
3.94125,37.5,-1.19371,137.941
3.99125,37.5,-1.17469,141.784
4,37.5,-1.17141,142.463
4,37.5,-1.17141,142.463
4.01,37.5,-1.16758,143.246
4.02,37.5,-1.16375,144.033
4.035,37.5,-1.15801,145.22
4.0575,37.5,-1.14938,147.016
4.09125,37.5,-1.13641,149.746
4.14125,37.5,-1.11716,153.87
4.19125,37.5,-1.09789,158.089
4.24125,37.5,-1.07858,162.406
4.29125,37.5,-1.05927,166.822
4.34125,37.5,-1.03997,171.339
4.39125,37.5,-1.02069,175.959
4.44125,37.5,-1.00146,180.683
4.49125,37.5,-0.982278,185.512
4.54125,37.5,-0.963171,190.45
4.59125,37.5,-0.944149,195.496
4.64125,37.5,-0.925226,200.654
4.69125,37.5,-0.906414,205.924
4.74125,37.5,-0.887726,211.309
4.79125,37.5,-0.869172,216.81
4.84125,37.5,-0.850762,222.43
4.89125,37.5,-0.832504,228.17
4.94125,37.5,-0.814404,234.033
4.99125,37.5,-0.796469,240.02
5,37.5,-0.793417,241.074
5,37.5,-0.793417,241.074
5.01,37.5,-0.789844,242.292
5.02,37.5,-0.786287,243.514
5.035,37.5,-0.780961,245.358
5.0575,37.5,-0.772998,248.145
5.09125,37.5,-0.761122,252.376
5.14125,37.5,-0.743675,258.754
5.19125,37.5,-0.726429,265.264
5.24125,37.5,-0.709341,271.911
5.29125,37.5,-0.692416,278.698
5.34125,37.5,-0.675648,285.628
5.39125,37.5,-0.659027,292.704
5.44125,37.5,-0.642545,299.929
5.49125,37.5,-0.626186,307.308
5.54125,37.5,-0.609938,314.843
5.59125,37.5,-0.593784,322.539
5.64125,37.5,-0.577705,330.4
5.69125,37.5,-0.561681,338.43
5.74125,37.5,-0.545688,346.635
5.79125,37.5,-0.529703,355.018
5.84125,37.5,-0.5137,363.585
5.89125,37.5,-0.497648,372.342
5.94125,37.5,-0.481518,381.294
5.99125,37.5,-0.465277,390.449
6,37.5,-0.462489,392.057
6,37.5,-0.462489,392.057
6.01,37.5,-0.459213,393.921
6.02,37.5,-0.455934,395.792
6.035,37.5,-0.451,398.617
6.0575,37.5,-0.443566,402.891
6.09125,37.5,-0.432342,409.384
6.14125,37.5,-0.415529,419.192
6.19125,37.5,-0.398484,429.224
6.24125,37.5,-0.381131,439.496
6.29125,37.5,-0.363426,450.015
6.34125,37.5,-0.345327,460.792
6.39125,37.5,-0.326783,471.837
6.44125,37.5,-0.307743,483.16
6.49125,37.5,-0.288151,494.773
6.54125,37.5,-0.267932,506.687
6.59125,37.5,-0.247108,518.915
6.64125,37.5,-0.22551,531.473
6.69125,37.5,-0.203106,544.373
6.74125,37.5,-0.17991,557.631
6.79125,37.5,-0.155739,571.266
6.84125,37.5,-0.130576,585.293
6.89125,37.5,-0.104334,599.733
6.94125,37.5,-0.0769312,614.606
6.99125,37.5,-0.0482824,629.935
7,37.5,-0.0431822,632.624
7,37.5,-0.0431822,632.624
7.01,37.5,-0.0372563,635.764
7.02,37.5,-0.0312641,638.923
7.035,37.5,-0.0221702,643.703
7.0575,37.5,-0.00828166,650.959
7.09125,37.5,0.0131074,662.039
7.14125,37.5,0.046077,678.906
7.19125,37.5,0.0806685,696.318
7.24125,37.5,0.117019,714.328
7.29125,37.5,0.155249,732.971
7.34125,37.5,0.195488,752.287
7.39125,37.5,0.237878,772.319
7.44125,37.5,0.282569,793.116
7.49125,37.5,0.329726,814.729
7.54125,37.5,0.379526,837.216
7.59125,37.5,0.432162,860.642
7.64125,37.5,0.487846,885.08
7.69125,37.5,0.54681,910.61
7.74125,37.5,0.609309,937.322
7.79125,37.5,0.675629,965.32
7.84125,37.5,0.746087,994.721
7.89125,37.5,0.82104,1025.66
7.94125,37.5,0.900892,1058.29
7.99125,37.5,0.986101,1092.79
8,37.5,1.00136,1098.83
8,37.5,1.00136,1098.83
8.01,37.5,1.01928,1106.05
8.02,37.5,1.03746,1113.34
8.035,37.5,1.06523,1124.49
8.0575,37.5,1.10797,1141.6
8.09125,37.5,1.17467,1168.2
8.14125,37.5,1.27962,1209.86
8.19125,37.5,1.39251,1254.41
8.24125,37.5,1.51452,1302.42
8.29125,37.5,1.6469,1354.43
8.34125,37.5,1.79123,1411.18
8.39125,37.5,1.94954,1473.59
8.44125,37.5,2.12448,1542.94
8.49125,37.5,2.31969,1621.01
8.54125,37.5,2.54038,1710.41
8.59125,37.5,2.79453,1815.23
8.64125,37.5,3.09548,1942.54
8.69125,37.5,3.46923,2106.48
8.74125,37.5,3.98292,2344.79
8.79125,37.5,4.88411,2655.44
8.84125,37.5,6.65416,3208.21
8.85375,37.5,7.05703,3327.82
8.85844,37.5,7.37284,3428.46
8.8602,37.5,7.43141,3446.47
8.86283,37.5,7.8719,3594.75
8.86382,37.5,7.65672,3519.62
8.86419,37.5,8.03317,3649.47
8.86475,37.5,7.69897,3533.16
8.86475,37.5,7.94302,3618.74
0,40,-2.03787,27.5017
0.01,40,-2.03968,27.4998
0.02,40,-2.04146,27.4988
0.035,40,-2.04412,27.499
0.0575,40,-2.04805,27.5034
0.09125,40,-2.05385,27.5189
0.14125,40,-2.0622,27.562
0.19125,40,-2.07025,27.6293
0.24125,40,-2.07802,27.7214
0.29125,40,-2.08549,27.8385
0.34125,40,-2.09267,27.9811
0.39125,40,-2.09956,28.1495
0.44125,40,-2.10614,28.3442
0.49125,40,-2.11243,28.5656
0.54125,40,-2.11842,28.8142
0.59125,40,-2.1241,29.0903
0.64125,40,-2.12949,29.3944
0.69125,40,-2.13456,29.7269
0.74125,40,-2.13934,30.0884
0.79125,40,-2.1438,30.4794
0.84125,40,-2.14796,30.9002
0.89125,40,-2.1518,31.3514
0.94125,40,-2.15534,31.8334
0.99125,40,-2.15856,32.3469
1,40,-2.1591,32.44
1,40,-2.1591,32.44
1.01,40,-2.1597,32.5476
1.02,40,-2.16028,32.6565
1.035,40,-2.16113,32.8223
1.0575,40,-2.16235,33.0765
1.09125,40,-2.16407,33.4702
1.14125,40,-2.16634,34.0812
1.19125,40,-2.16832,34.7256
1.24125,40,-2.16997,35.4043
1.29125,40,-2.1713,36.1176
1.34125,40,-2.17232,36.8663
1.39125,40,-2.17302,37.6508
1.44125,40,-2.17341,38.4719
1.49125,40,-2.17348,39.3302
1.54125,40,-2.17323,40.2263
1.59125,40,-2.17267,41.1608
1.64125,40,-2.17179,42.1345
1.69125,40,-2.17059,43.148
1.74125,40,-2.16908,44.202
1.79125,40,-2.16726,45.2971
1.84125,40,-2.16513,46.4343
1.89125,40,-2.16268,47.6141
1.94125,40,-2.15992,48.8373
1.99125,40,-2.15686,50.1047
2,40,-2.15631,50.3307
2,40,-2.15631,50.3307
2.01,40,-2.15564,50.5912
2.02,40,-2.15497,50.8534
2.035,40,-2.15394,51.2502
2.0575,40,-2.15233,51.8532
2.09125,40,-2.14981,52.7751
2.14125,40,-2.14583,54.1799
2.19125,40,-2.14156,55.632
2.24125,40,-2.13699,57.1323
2.29125,40,-2.13212,58.6817
2.34125,40,-2.12696,60.281
2.39125,40,-2.12152,61.9311
2.44125,40,-2.1158,63.633
2.49125,40,-2.1098,65.3875
2.54125,40,-2.10352,67.1956
2.59125,40,-2.09698,69.0582
2.64125,40,-2.09018,70.9763
2.69125,40,-2.08311,72.9508
2.74125,40,-2.0758,74.9828
2.79125,40,-2.06824,77.0733
2.84125,40,-2.06044,79.2232
2.89125,40,-2.05241,81.4337
2.94125,40,-2.04415,83.7058
2.99125,40,-2.03568,86.0404
3,40,-2.03421,86.4545
3,40,-2.03421,86.4545
3.01,40,-2.03247,86.9313
3.02,40,-2.03074,87.4107
3.035,40,-2.02811,88.1347
3.0575,40,-2.02415,89.2316
3.09125,40,-2.01812,90.9017
3.14125,40,-2.00903,93.4314
3.19125,40,-1.99978,96.0276
3.24125,40,-1.99035,98.6921
3.29125,40,-1.98075,101.426
3.34125,40,-1.971,104.23
3.39125,40,-1.96111,107.107
3.44125,40,-1.95108,110.056
3.49125,40,-1.94094,113.079
3.54125,40,-1.93068,116.178
3.59125,40,-1.92032,119.353
3.64125,40,-1.90987,122.607
3.69125,40,-1.89934,125.939
3.74125,40,-1.88875,129.352
3.79125,40,-1.87811,132.847
3.84125,40,-1.86743,136.425
3.89125,40,-1.85671,140.088
3.94125,40,-1.84598,143.837
3.99125,40,-1.83524,147.673
4,40,-1.83341,148.35
4,40,-1.83341,148.35
4.01,40,-1.83126,149.132
4.02,40,-1.82911,149.916
4.035,40,-1.82588,151.1
4.0575,40,-1.82105,152.891
4.09125,40,-1.8138,155.612
4.14125,40,-1.8031,159.719
4.19125,40,-1.79245,163.919
4.24125,40,-1.78184,168.214
4.29125,40,-1.77129,172.605
4.34125,40,-1.76081,177.094
4.39125,40,-1.7504,181.683
4.44125,40,-1.74007,186.373
4.49125,40,-1.72983,191.166
4.54125,40,-1.71968,196.064
4.59125,40,-1.70964,201.069
4.64125,40,-1.69969,206.183
4.69125,40,-1.68985,211.407
4.74125,40,-1.68012,216.744
4.79125,40,-1.67049,222.197
4.84125,40,-1.66097,227.766
4.89125,40,-1.65155,233.455
4.94125,40,-1.64224,239.266
4.99125,40,-1.63302,245.202
5,40,-1.63147,246.248
5,40,-1.63147,246.248
5.01,40,-1.62963,247.455
5.02,40,-1.6278,248.666
5.035,40,-1.62506,250.495
