Pressure_kPa,Displacement_mm,Force_N,InternalEnergy_mJ
6,32.5,-1.87239,42.0911
6,32.5,-1.87239,42.0911
6.01,32.5,-1.87181,42.1576
6.02,32.5,-1.87124,42.2243
6.035,32.5,-1.87037,42.3246
6.0575,32.5,-1.86906,42.4757
6.09125,32.5,-1.86708,42.7039
6.14125,32.5,-1.8641,43.0452
6.19125,32.5,-1.86107,43.3905
6.24125,32.5,-1.858,43.7397
6.29125,32.5,-1.85488,44.093
6.34125,32.5,-1.85171,44.4503
6.39125,32.5,-1.84849,44.8117
6.44125,32.5,-1.84522,45.1772
6.49125,32.5,-1.8419,45.5468
6.54125,32.5,-1.83853,45.9206
6.59125,32.5,-1.83511,46.2985
6.64125,32.5,-1.83164,46.6806
6.69125,32.5,-1.82812,47.067
6.74125,32.5,-1.82455,47.4576
6.79125,32.5,-1.82093,47.8525
6.84125,32.5,-1.81725,48.2517
6.89125,32.5,-1.81353,48.6553
6.94125,32.5,-1.80975,49.0632
6.99125,32.5,-1.80592,49.4756
7,32.5,-1.80525,49.548
7,32.5,-1.80525,49.548
7.01,32.5,-1.80447,49.6312
7.02,32.5,-1.8037,49.7145
7.035,32.5,-1.80253,49.8399
7.0575,32.5,-1.80077,50.0286
7.09125,32.5,-1.7981,50.3135
7.14125,32.5,-1.79411,50.7392
7.19125,32.5,-1.79007,51.1695
7.24125,32.5,-1.78598,51.6042
7.29125,32.5,-1.78183,52.0436
7.34125,32.5,-1.77763,52.4875
7.39125,32.5,-1.77337,52.9361
7.44125,32.5,-1.76906,53.3893
7.49125,32.5,-1.76469,53.8473
7.54125,32.5,-1.76027,54.31
7.59125,32.5,-1.7558,54.7774
7.64125,32.5,-1.75126,55.2497
7.69125,32.5,-1.74668,55.7268
7.74125,32.5,-1.74203,56.2087
7.79125,32.5,-1.73733,56.6955
7.84125,32.5,-1.73257,57.1873
7.89125,32.5,-1.72776,57.684
7.94125,32.5,-1.72289,58.1857
7.99125,32.5,-1.71796,58.6925
8,32.5,-1.7171,58.7815
8,32.5,-1.7171,58.7815
8.01,32.5,-1.7161,58.8836
8.02,32.5,-1.71511,58.986
8.035,32.5,-1.7136,59.1399
8.0575,32.5,-1.71134,59.3716
8.09125,32.5,-1.70793,59.7211
8.14125,32.5,-1.70282,60.2433
8.19125,32.5,-1.69766,60.7705
8.24125,32.5,-1.69244,61.3029
8.29125,32.5,-1.68716,61.8406
8.34125,32.5,-1.68181,62.3836
8.39125,32.5,-1.67641,62.9319
8.44125,32.5,-1.67095,63.4855
8.49125,32.5,-1.66543,64.0445
8.54125,32.5,-1.65985,64.609
8.59125,32.5,-1.6542,65.1789
8.64125,32.5,-1.6485,65.7544
8.69125,32.5,-1.64273,66.3354
8.74125,32.5,-1.6369,66.922
8.79125,32.5,-1.63101,67.5142
8.84125,32.5,-1.62505,68.112
8.89125,32.5,-1.61903,68.7156
8.94125,32.5,-1.61295,69.325
8.99125,32.5,-1.60681,69.9401
9,32.5,-1.60574,70.0481
9,32.5,-1.60574,70.0481
9.01,32.5,-1.6045,70.172
9.02,32.5,-1.60325,70.2962
9.035,32.5,-1.60139,70.4829
9.0575,32.5,-1.59857,70.764
9.0913,32.5,-1.59433,71.1878
9.1412,32.5,-1.58798,71.8207
9.1912,32.5,-1.58158,72.4595
9.2413,32.5,-1.57511,73.1042
9.2913,32.5,-1.56858,73.755
9.3413,32.5,-1.56197,74.4119
9.3912,32.5,-1.55531,75.075
9.4412,32.5,-1.54857,75.7442
9.4913,32.5,-1.54177,76.4197
9.5413,32.5,-1.5349,77.1014
9.5913,32.5,-1.52796,77.7895
9.6412,32.5,-1.52095,78.4839
9.6912,32.5,-1.51388,79.1848
9.7413,32.5,-1.50674,79.8921
9.7913,32.5,-1.49952,80.606
9.8413,32.5,-1.49224,81.3264
9.8912,32.5,-1.48489,82.0535
9.9412,32.5,-1.47746,82.7872
9.9913,32.5,-1.46997,83.5277
10,32.5,-1.46867,83.6575
0,35,-2.2018,29.582
0.01,35,-2.20222,29.581
0.02,35,-2.20262,29.58
0.035,35,-2.20323,29.5788
0.0575,35,-2.20413,29.5772
0.09125,35,-2.20547,29.5757
0.14125,35,-2.20744,29.5751
0.19125,35,-2.20938,29.5767
0.24125,35,-2.21129,29.5803
0.29125,35,-2.21317,29.5861
0.34125,35,-2.21502,29.5939
0.39125,35,-2.21685,29.6039
0.44125,35,-2.21864,29.6161
0.49125,35,-2.22041,29.6304
0.54125,35,-2.22215,29.6469
0.59125,35,-2.22386,29.6655
0.64125,35,-2.22554,29.6864
0.69125,35,-2.22719,29.7094
0.74125,35,-2.22881,29.7347
0.79125,35,-2.2304,29.7622
0.84125,35,-2.23196,29.7919
0.89125,35,-2.2335,29.8239
0.94125,35,-2.235,29.8581
0.99125,35,-2.23647,29.8946
1,35,-2.23673,29.9013
1,35,-2.23673,29.9013
1.01,35,-2.23702,29.9089
1.02,35,-2.23731,29.9167
1.035,35,-2.23774,29.9284
1.0575,35,-2.23838,29.9465
1.09125,35,-2.23933,29.9745
1.14125,35,-2.24071,30.0179
1.19125,35,-2.24206,30.0636
1.24125,35,-2.24338,30.1116
1.29125,35,-2.24467,30.162
1.34125,35,-2.24593,30.2148
1.39125,35,-2.24716,30.2699
1.44125,35,-2.24836,30.3274
1.49125,35,-2.24953,30.3873
1.54125,35,-2.25066,30.4496
1.59125,35,-2.25176,30.5143
1.64125,35,-2.25284,30.5814
1.69125,35,-2.25388,30.651
1.74125,35,-2.25488,30.7231
1.79125,35,-2.25586,30.7976
1.84125,35,-2.2568,30.8747
1.89125,35,-2.25772,30.9542
1.94125,35,-2.2586,31.0362
1.99125,35,-2.25944,31.1208
2,35,-2.25959,31.1358
2,35,-2.25959,31.1358
2.01,35,-2.25975,31.1531
2.02,35,-2.25992,31.1705
2.035,35,-2.26016,31.1968
2.0575,35,-2.26051,31.2367
2.09125,35,-2.26104,31.2975
2.14125,35,-2.26178,31.3898
2.19125,35,-2.2625,31.4846
2.24125,35,-2.26318,31.582
2.29125,35,-2.26383,31.682
2.34125,35,-2.26444,31.7847
2.39125,35,-2.26502,31.89
2.44125,35,-2.26557,31.9979
2.49125,35,-2.26608,32.1085
2.54125,35,-2.26656,32.2218
2.59125,35,-2.267,32.3378
2.64125,35,-2.26741,32.4566
2.69125,35,-2.26779,32.578
2.74125,35,-2.26813,32.7022
2.79125,35,-2.26843,32.8292
2.84125,35,-2.2687,32.9589
2.89125,35,-2.26893,33.0914
2.94125,35,-2.26913,33.2268
2.99125,35,-2.26929,33.3649
3,35,-2.26932,33.3894
3,35,-2.26932,33.3894
3.01,35,-2.26935,33.4175
3.02,35,-2.26937,33.4456
3.035,35,-2.26941,33.4881
3.0575,35,-2.26946,33.5524
3.09125,35,-2.26951,33.6498
3.14125,35,-2.26957,33.7965
3.19125,35,-2.26959,33.9462
3.24125,35,-2.26957,34.0987
3.29125,35,-2.26951,34.2541
3.34125,35,-2.26942,34.4125
3.39125,35,-2.26929,34.5739
3.44125,35,-2.26913,34.7382
3.49125,35,-2.26893,34.9055
3.54125,35,-2.26869,35.0758
3.59125,35,-2.26841,35.2491
3.64125,35,-2.2681,35.4255
3.69125,35,-2.26774,35.605
3.74125,35,-2.26735,35.7875
3.79125,35,-2.26692,35.9731
3.84125,35,-2.26645,36.1618
3.89125,35,-2.26595,36.3537
3.94125,35,-2.2654,36.5487
3.99125,35,-2.26482,36.7469
4,35,-2.26472,36.7819
4,35,-2.26472,36.7819
4.01,35,-2.26459,36.822
4.02,35,-2.26447,36.8623
4.035,35,-2.26428,36.9229
4.0575,35,-2.26399,37.0144
4.09125,35,-2.26353,37.1528
4.14125,35,-2.26283,37.3606
4.19125,35,-2.26209,37.5717
4.24125,35,-2.26131,37.786
4.29125,35,-2.26049,38.0036
4.34125,35,-2.25963,38.2245
4.39125,35,-2.25872,38.4487
4.44125,35,-2.25778,38.6763
4.49125,35,-2.2568,38.9072
4.54125,35,-2.25577,39.1415
4.59125,35,-2.25471,39.3792
4.64125,35,-2.2536,39.6203
4.69125,35,-2.25245,39.8649
4.74125,35,-2.25126,40.1129
4.79125,35,-2.25003,40.3644
4.84125,35,-2.24876,40.6195
4.89125,35,-2.24744,40.878
4.94125,35,-2.24608,41.1401
4.99125,35,-2.24468,41.4058
5,35,-2.24444,41.4526
5,35,-2.24444,41.4526
5.01,35,-2.24415,41.5063
5.02,35,-2.24386,41.5602
5.035,35,-2.24343,41.6412
5.0575,35,-2.24276,41.7634
5.09125,35,-2.24175,41.948
5.14125,35,-2.24022,42.2245
5.19125,35,-2.23865,42.5047
5.24125,35,-2.23703,42.7886
5.29125,35,-2.23537,43.0762
5.34125,35,-2.23366,43.3675
5.39125,35,-2.23191,43.6625
5.44125,35,-2.23012,43.9614
5.49125,35,-2.22828,44.264
5.54125,35,-2.2264,44.5705
5.59125,35,-2.22447,44.8808
5.64125,35,-2.22249,45.1949
5.69125,35,-2.22047,45.513
5.74125,35,-2.21841,45.835
5.79125,35,-2.2163,46.1609
5.84125,35,-2.21414,46.4908
5.89125,35,-2.21193,46.8247
5.94125,35,-2.20968,47.1626
5.99125,35,-2.20739,47.5046
6,35,-2.20699,47.5647
6,35,-2.20699,47.5647
6.01,35,-2.20652,47.6338
6.02,35,-2.20605,47.703
6.035,35,-2.20534,47.8071
6.0575,35,-2.20427,47.9639
6.09125,35,-2.20265,48.2007
6.14125,35,-2.20021,48.555
6.19125,35,-2.19772,48.9134
6.24125,35,-2.19519,49.276
6.29125,35,-2.1926,49.6428
6.34125,35,-2.18997,50.0138
6.39125,35,-2.18729,50.3891
6.44125,35,-2.18456,50.7686
6.49125,35,-2.18178,51.1525
6.54125,35,-2.17896,51.5407
6.59125,35,-2.17608,51.9333
6.64125,35,-2.17315,52.3303
6.69125,35,-2.17018,52.7317
6.74125,35,-2.16715,53.1376
6.79125,35,-2.16407,53.5479
6.84125,35,-2.16094,53.9628
6.89125,35,-2.15776,54.3822
6.94125,35,-2.15453,54.8062
6.99125,35,-2.15125,55.2348
7,35,-2.15067,55.3102
7,35,-2.15067,55.3102
7.01,35,-2.15001,55.3966
7.02,35,-2.14934,55.4832
7.035,35,-2.14834,55.6135
7.0575,35,-2.14682,55.8098
7.09125,35,-2.14453,56.1059
7.14125,35,-2.14109,56.5486
7.19125,35,-2.13759,56.9959
7.24125,35,-2.13405,57.448
7.29125,35,-2.13045,57.9049
7.34125,35,-2.1268,58.3667
7.39125,35,-2.1231,58.8333
7.44125,35,-2.11934,59.3047
7.49125,35,-2.11553,59.7811
7.54125,35,-2.11166,60.2625
7.59125,35,-2.10774,60.7489
7.64125,35,-2.10376,61.2403
7.69125,35,-2.09973,61.7367
7.74125,35,-2.09564,62.2383
7.79125,35,-2.0915,62.745
7.84125,35,-2.0873,63.2568
7.89125,35,-2.08305,63.7739
7.94125,35,-2.07874,64.2962
7.99125,35,-2.07437,64.8237
8,35,-2.07361,64.9164
8,35,-2.07361,64.9164
8.01,35,-2.07272,65.0227
8.02,35,-2.07184,65.1293
8.035,35,-2.07051,65.2895
8.0575,35,-2.0685,65.5308
8.09125,35,-2.06546,65.8948
8.14125,35,-2.06092,66.4385
8.19125,35,-2.05632,66.9875
8.24125,35,-2.05166,67.5421
8.29125,35,-2.04695,68.1021
8.34125,35,-2.04217,68.6676
8.39125,35,-2.03734,69.2388
8.44125,35,-2.03245,69.8155
8.49125,35,-2.0275,70.398
8.54125,35,-2.02248,70.9861
8.59125,35,-2.01741,71.58
8.64125,35,-2.01228,72.1796
8.69125,35,-2.00708,72.7851
8.74125,35,-2.00183,73.3964
8.79125,35,-1.99651,74.0137
8.84125,35,-1.99113,74.6369
8.89125,35,-1.98569,75.2661
8.94125,35,-1.98018,75.9013
8.99125,35,-1.97462,76.5426
9,35,-1.97365,76.6552
9,35,-1.97365,76.6552
9.01,35,-1.97252,76.7844
9.02,35,-1.9714,76.9139
9.035,35,-1.9697,77.1086
9.0575,35,-1.96715,77.4016
9.0913,35,-1.9633,77.8436
9.1412,35,-1.95754,78.5036
9.1912,35,-1.95171,79.1697
9.2413,35,-1.94583,79.8421
9.2913,35,-1.93988,80.5209
9.3413,35,-1.93386,81.2061
9.3912,35,-1.92778,81.8977
9.4412,35,-1.92163,82.5958
9.4913,35,-1.91542,83.3005
9.5413,35,-1.90914,84.0118
9.5913,35,-1.90279,84.7298
9.6412,35,-1.89638,85.4544
9.6912,35,-1.8899,86.1858
9.7413,35,-1.88335,86.924
9.7913,35,-1.87673,87.669
9.8413,35,-1.87005,88.4209
9.8912,35,-1.86329,89.1798
9.9412,35,-1.85647,89.9457
9.9913,35,-1.84957,90.7187
10,35,-1.84838,90.8542
0,37.5,-2.50508,35.1552
0.01,37.5,-2.5056,35.154
0.02,37.5,-2.50611,35.1528
0.035,37.5,-2.50688,35.1511
0.0575,37.5,-2.50803,35.149
0.09125,37.5,-2.50973,35.1467
0.14125,37.5,-2.51224,35.145
0.19125,37.5,-2.51472,35.1455
0.24125,37.5,-2.51717,35.1482
0.29125,37.5,-2.51959,35.1531
0.34125,37.5,-2.52199,35.1601
0.39125,37.5,-2.52435,35.1693
0.44125,37.5,-2.52669,35.1808
0.49125,37.5,-2.529,35.1945
0.54125,37.5,-2.53129,35.2104
0.59125,37.5,-2.53354,35.2286
0.64125,37.5,-2.53576,35.249
0.69125,37.5,-2.53796,35.2717
0.74125,37.5,-2.54013,35.2967
0.79125,37.5,-2.54227,35.324
0.84125,37.5,-2.54437,35.3536
0.89125,37.5,-2.54645,35.3855
0.94125,37.5,-2.5485,35.4198
0.99125,37.5,-2.55053,35.4564
1,37.5,-2.55088,35.463
1,37.5,-2.55088,35.463
1.01,37.5,-2.55128,35.4707
1.02,37.5,-2.55167,35.4785
1.035,37.5,-2.55227,35.4903
1.0575,37.5,-2.55316,35.5085
1.09125,37.5,-2.55448,35.5367
1.14125,37.5,-2.55641,35.5804
1.19125,37.5,-2.55831,35.6265
1.24125,37.5,-2.56018,35.675
1.29125,37.5,-2.56203,35.726
1.34125,37.5,-2.56384,35.7794
1.39125,37.5,-2.56562,35.8352
1.44125,37.5,-2.56737,35.8935
1.49125,37.5,-2.56909,35.9543
1.54125,37.5,-2.57078,36.0176
1.59125,37.5,-2.57243,36.0834
1.64125,37.5,-2.57406,36.1517
1.69125,37.5,-2.57566,36.2225
1.74125,37.5,-2.57722,36.2959
1.79125,37.5,-2.57875,36.3718
1.84125,37.5,-2.58025,36.4503
1.89125,37.5,-2.58172,36.5314
1.94125,37.5,-2.58316,36.6151
1.99125,37.5,-2.58456,36.7014
2,37.5,-2.58481,36.7168
2,37.5,-2.58481,36.7168
2.01,37.5,-2.58508,36.7345
2.02,37.5,-2.58536,36.7523
2.035,37.5,-2.58577,36.7791
2.0575,37.5,-2.58638,36.8199
2.09125,37.5,-2.58728,36.882
2.14125,37.5,-2.58859,36.9762
2.19125,37.5,-2.58986,37.0732
2.24125,37.5,-2.5911,37.1728
2.29125,37.5,-2.59231,37.2751
2.34125,37.5,-2.59349,37.3802
2.39125,37.5,-2.59464,37.488
2.44125,37.5,-2.59575,37.5985
2.49125,37.5,-2.59682,37.7118
2.54125,37.5,-2.59787,37.8279
2.59125,37.5,-2.59887,37.9468
2.64125,37.5,-2.59985,38.0685
2.69125,37.5,-2.60079,38.1931
2.74125,37.5,-2.6017,38.3204
2.79125,37.5,-2.60257,38.4507
2.84125,37.5,-2.60341,38.5838
2.89125,37.5,-2.60421,38.7198
2.94125,37.5,-2.60498,38.8588
2.99125,37.5,-2.60571,39.0006
3,37.5,-2.60584,39.0257
3,37.5,-2.60584,39.0257
3.01,37.5,-2.60598,39.0546
3.02,37.5,-2.60612,39.0835
3.035,37.5,-2.60633,39.1272
3.0575,37.5,-2.60663,39.1931
3.09125,37.5,-2.60708,39.2932
3.14125,37.5,-2.6077,39.444
3.19125,37.5,-2.60829,39.5978
3.24125,37.5,-2.60885,39.7545
3.29125,37.5,-2.60937,39.9143
3.34125,37.5,-2.60985,40.0772
3.39125,37.5,-2.6103,40.2431
3.44125,37.5,-2.61071,40.4121
3.49125,37.5,-2.61109,40.5842
3.54125,37.5,-2.61143,40.7595
3.59125,37.5,-2.61173,40.9379
3.64125,37.5,-2.61199,41.1194
3.69125,37.5,-2.61222,41.3041
3.74125,37.5,-2.61241,41.492
3.79125,37.5,-2.61256,41.6831
3.84125,37.5,-2.61268,41.8775
3.89125,37.5,-2.61275,42.0751
3.94125,37.5,-2.61279,42.276
3.99125,37.5,-2.61279,42.4802
4,37.5,-2.61279,42.5162
4,37.5,-2.61279,42.5162
4.01,37.5,-2.61279,42.5576
4.02,37.5,-2.61278,42.599
4.035,37.5,-2.61276,42.6615
4.0575,37.5,-2.61274,42.7558
4.09125,37.5,-2.61268,42.8985
4.14125,37.5,-2.61256,43.1127
4.19125,37.5,-2.61241,43.3302
4.24125,37.5,-2.61221,43.5512
4.29125,37.5,-2.61198,43.7755
4.34125,37.5,-2.61171,44.0033
4.39125,37.5,-2.6114,44.2346
4.44125,37.5,-2.61105,44.4693
4.49125,37.5,-2.61066,44.7075
4.54125,37.5,-2.61022,44.9492
4.59125,37.5,-2.60975,45.1945
4.64125,37.5,-2.60924,45.4433
4.69125,37.5,-2.60869,45.6958
4.74125,37.5,-2.60809,45.9518
4.79125,37.5,-2.60746,46.2114
4.84125,37.5,-2.60678,46.4747
4.89125,37.5,-2.60607,46.7417
4.94125,37.5,-2.60531,47.0123
4.99125,37.5,-2.60451,47.2867
5,37.5,-2.60437,47.335
5,37.5,-2.60437,47.335
5.01,37.5,-2.6042,47.3905
5.02,37.5,-2.60403,47.4461
5.035,37.5,-2.60377,47.5298
5.0575,37.5,-2.60338,47.656
5.09125,37.5,-2.60278,47.8467
5.14125,37.5,-2.60185,48.1324
5.19125,37.5,-2.60088,48.4219
5.24125,37.5,-2.59987,48.7152
5.29125,37.5,-2.59881,49.0124
5.34125,37.5,-2.59771,49.3134
5.39125,37.5,-2.59657,49.6184
5.44125,37.5,-2.59538,49.9273
5.49125,37.5,-2.59415,50.2401
5.54125,37.5,-2.59288,50.557
5.59125,37.5,-2.59156,50.8778
5.64125,37.5,-2.5902,51.2027
5.69125,37.5,-2.58879,51.5316
5.74125,37.5,-2.58734,51.8646
5.79125,37.5,-2.58584,52.2018
5.84125,37.5,-2.5843,52.543
5.89125,37.5,-2.58271,52.8885
5.94125,37.5,-2.58108,53.2381
5.99125,37.5,-2.5794,53.5919
6,37.5,-2.57911,53.6541
6,37.5,-2.57911,53.6541
6.01,37.5,-2.57877,53.7256
6.02,37.5,-2.57842,53.7972
6.035,37.5,-2.5779,53.9049
6.0575,37.5,-2.57711,54.0672
6.09125,37.5,-2.57591,54.3123
6.14125,37.5,-2.57409,54.679
6.19125,37.5,-2.57222,55.0499
6.24125,37.5,-2.57031,55.4253
6.29125,37.5,-2.56835,55.805
6.34125,37.5,-2.56635,56.1891
6.39125,37.5,-2.56429,56.5777
6.44125,37.5,-2.56219,56.9707
6.49125,37.5,-2.56004,57.3682
6.54125,37.5,-2.55784,57.7703
6.59125,37.5,-2.5556,58.1769
6.64125,37.5,-2.5533,58.5881
6.69125,37.5,-2.55096,59.004
6.74125,37.5,-2.54857,59.4244
6.79125,37.5,-2.54612,59.8496
6.84125,37.5,-2.54363,60.2795
6.89125,37.5,-2.54109,60.7141
6.94125,37.5,-2.5385,61.1535
6.99125,37.5,-2.53585,61.5977
7,37.5,-2.5354,61.6757
7,37.5,-2.5354,61.6757
7.01,37.5,-2.53486,61.7653
7.02,37.5,-2.53432,61.8551
7.035,37.5,-2.53351,61.9902
7.0575,37.5,-2.53228,62.1936
7.09125,37.5,-2.53042,62.5006
7.14125,37.5,-2.52762,62.9595
7.19125,37.5,-2.52478,63.4232
7.24125,37.5,-2.52188,63.892
7.29125,37.5,-2.51893,64.3657
7.34125,37.5,-2.51592,64.8445
7.39125,37.5,-2.51287,65.3284
7.44125,37.5,-2.50976,65.8173
7.49125,37.5,-2.5066,66.3114
7.54125,37.5,-2.50339,66.8107
7.59125,37.5,-2.50012,67.3153
7.64125,37.5,-2.4968,67.825
7.69125,37.5,-2.49343,68.3401
7.74125,37.5,-2.49,68.8604
7.79125,37.5,-2.48652,69.3862
7.84125,37.5,-2.48298,69.9173
7.89125,37.5,-2.47939,70.4539
7.94125,37.5,-2.47574,70.9959
7.99125,37.5,-2.47204,71.5435
8,37.5,-2.4714,71.6396
8,37.5,-2.4714,71.6396
8.01,37.5,-2.47064,71.75
8.02,37.5,-2.46989,71.8606
8.035,37.5,-2.46876,72.027
8.0575,37.5,-2.46705,72.2774
8.09125,37.5,-2.46447,72.6552
8.14125,37.5,-2.46059,73.2197
8.19125,37.5,-2.45667,73.7897
8.24125,37.5,-2.45268,74.3654
8.29125,37.5,-2.44864,74.9469
8.34125,37.5,-2.44454,75.5342
8.39125,37.5,-2.44039,76.1273
8.44125,37.5,-2.43617,76.7262
8.49125,37.5,-2.4319,77.3311
8.54125,37.5,-2.42757,77.942
8.59125,37.5,-2.42318,78.5589
8.64125,37.5,-2.41873,79.1818
8.69125,37.5,-2.41422,79.8108
8.74125,37.5,-2.40965,80.4459
8.79125,37.5,-2.40502,81.0872
8.84125,37.5,-2.40033,81.7347
8.89125,37.5,-2.39558,82.3885
8.94125,37.5,-2.39077,83.0487
8.99125,37.5,-2.3859,83.7151
9,37.5,-2.38506,83.832
9,37.5,-2.38506,83.832
9.01,37.5,-2.38407,83.9664
9.02,37.5,-2.38308,84.1009
9.035,37.5,-2.3816,84.3032
9.0575,37.5,-2.37936,84.6079
9.0913,37.5,-2.37598,85.0672
9.1412,37.5,-2.37092,85.7532
9.1912,37.5,-2.3658,86.4456
9.2413,37.5,-2.36061,87.1447
9.2913,37.5,-2.35537,87.8503
9.3413,37.5,-2.35006,88.5627
9.3912,37.5,-2.34469,89.2818
9.4412,37.5,-2.33925,90.0077
9.4913,37.5,-2.33375,90.7404
9.5413,37.5,-2.32819,91.4801
9.5913,37.5,-2.32255,92.2267
9.6412,37.5,-2.31686,92.9804
9.6912,37.5,-2.3111,93.741
9.7413,37.5,-2.30527,94.5089
9.7913,37.5,-2.29938,95.2838
9.8413,37.5,-2.29341,96.066
9.8912,37.5,-2.28739,96.8555
9.9412,37.5,-2.28129,97.6523
9.9913,37.5,-2.27513,98.4565
10,37.5,-2.27406,98.5975
0,40,-2.84185,41.4516
0.01,40,-2.84247,41.4501
0.02,40,-2.8431,41.4486
0.035,40,-2.84405,41.4465
0.0575,40,-2.84545,41.4438
0.09125,40,-2.84756,41.4405
0.14125,40,-2.85066,41.4375
0.19125,40,-2.85373,41.4368
0.24125,40,-2.85677,41.4382
0.29125,40,-2.85978,41.4419
0.34125,40,-2.86277,41.4479
0.39125,40,-2.86573,41.4561
0.44125,40,-2.86866,41.4667
0.49125,40,-2.87157,41.4795
0.54125,40,-2.87444,41.4946
0.59125,40,-2.87729,41.512
0.64125,40,-2.88011,41.5318
0.69125,40,-2.88291,41.5539
0.74125,40,-2.88567,41.5784
0.79125,40,-2.88841,41.6052
0.84125,40,-2.89112,41.6344
0.89125,40,-2.8938,41.666
0.94125,40,-2.89645,41.7
0.99125,40,-2.89907,41.7365
1,40,-2.89953,41.7431
1,40,-2.89953,41.7431
1.01,40,-2.90005,41.7508
1.02,40,-2.90057,41.7585
1.035,40,-2.90134,41.7704
1.0575,40,-2.9025,41.7885
1.09125,40,-2.90423,41.8167
1.14125,40,-2.90676,41.8604
1.19125,40,-2.90927,41.9067
1.24125,40,-2.91175,41.9554
1.29125,40,-2.9142,42.0067
1.34125,40,-2.91661,42.0604
1.39125,40,-2.919,42.1167
1.44125,40,-2.92136,42.1756
1.49125,40,-2.92369,42.237
1.54125,40,-2.92599,42.3009
1.59125,40,-2.92826,42.3675
1.64125,40,-2.93049,42.4366
1.69125,40,-2.9327,42.5084
1.74125,40,-2.93488,42.5827
1.79125,40,-2.93703,42.6598
1.84125,40,-2.93914,42.7395
1.89125,40,-2.94123,42.8218
1.94125,40,-2.94328,42.9069
1.99125,40,-2.9453,42.9946
2,40,-2.94566,43.0103
2,40,-2.94566,43.0103
2.01,40,-2.94605,43.0282
2.02,40,-2.94645,43.0463
2.035,40,-2.94705,43.0736
2.0575,40,-2.94794,43.1151
2.09125,40,-2.94925,43.1783
2.14125,40,-2.95118,43.2743
2.19125,40,-2.95308,43.373
2.24125,40,-2.95494,43.4745
2.29125,40,-2.95678,43.5788
2.34125,40,-2.95858,43.6859
2.39125,40,-2.96035,43.7958
2.44125,40,-2.96208,43.9086
2.49125,40,-2.96378,44.0242
2.54125,40,-2.96546,44.1428
2.59125,40,-2.96709,44.2642
2.64125,40,-2.9687,44.3885
2.69125,40,-2.97027,44.5158
2.74125,40,-2.97181,44.646
2.79125,40,-2.97331,44.7791
2.84125,40,-2.97478,44.9153
2.89125,40,-2.97622,45.0544
2.94125,40,-2.97762,45.1965
2.99125,40,-2.97899,45.3417
3,40,-2.97923,45.3674
3,40,-2.97923,45.3674
3.01,40,-2.9795,45.3969
3.02,40,-2.97977,45.4265
3.035,40,-2.98017,45.4712
3.0575,40,-2.98076,45.5388
3.09125,40,-2.98163,45.6412
3.14125,40,-2.9829,45.7956
3.19125,40,-2.98413,45.9531
3.24125,40,-2.98533,46.1137
3.29125,40,-2.98649,46.2774
3.34125,40,-2.98762,46.4443
3.39125,40,-2.98871,46.6144
3.44125,40,-2.98976,46.7877
3.49125,40,-2.99078,46.9642
3.54125,40,-2.99177,47.1439
3.59125,40,-2.99272,47.3269
3.64125,40,-2.99363,47.5131
3.69125,40,-2.99451,47.7026
3.74125,40,-2.99535,47.8955
3.79125,40,-2.99615,48.0917
3.84125,40,-2.99692,48.2912
3.89125,40,-2.99765,48.4941
3.94125,40,-2.99835,48.7004
3.99125,40,-2.999,48.9101
4,40,-2.99912,48.9471
4,40,-2.99912,48.9471
4.01,40,-2.99924,48.9895
4.02,40,-2.99937,49.0322
4.035,40,-2.99955,49.0963
4.0575,40,-2.99982,49.1932
4.09125,40,-3.00021,49.3398
4.14125,40,-3.00075,49.5599
4.19125,40,-3.00126,49.7834
4.24125,40,-3.00173,50.0105
4.29125,40,-3.00216,50.2411
4.34125,40,-3.00255,50.4753
4.39125,40,-3.0029,50.713
4.44125,40,-3.00322,50.9544
4.49125,40,-3.0035,51.1993
4.54125,40,-3.00373,51.448
4.59125,40,-3.00393,51.7003
4.64125,40,-3.00409,51.9563
4.69125,40,-3.00421,52.216
4.74125,40,-3.00429,52.4794
4.79125,40,-3.00433,52.7466
4.84125,40,-3.00433,53.0176
4.89125,40,-3.00429,53.2924
4.94125,40,-3.00421,53.571
4.99125,40,-3.00409,53.8535
5,40,-3.00407,53.9033
5,40,-3.00407,53.9033
5.01,40,-3.00404,53.9604
5.02,40,-3.00401,54.0176
5.035,40,-3.00396,54.1038
5.0575,40,-3.00387,54.2337
5.09125,40,-3.00373,54.4301
5.14125,40,-3.00349,54.7244
5.19125,40,-3.0032,55.0225
5.24125,40,-3.00287,55.3247
5.29125,40,-3.00251,55.6308
5.34125,40,-3.0021,55.941
5.39125,40,-3.00165,56.2552
5.44125,40,-3.00115,56.5735
5.49125,40,-3.00062,56.8959
5.54125,40,-3.00004,57.2225
5.59125,40,-2.99941,57.5532
5.64125,40,-2.99875,57.8881
5.69125,40,-2.99804,58.2272
5.74125,40,-2.99729,58.5706
5.79125,40,-2.99649,58.9182
5.84125,40,-2.99566,59.2701
5.89125,40,-2.99477,59.6264
5.94125,40,-2.99385,59.987
5.99125,40,-2.99287,60.352
6,40,-2.99271,60.4162
6,40,-2.99271,60.4162
6.01,40,-2.9925,60.4898
6.02,40,-2.9923,60.5637
6.035,40,-2.99199,60.6748
6.0575,40,-2.99152,60.8423
6.09125,40,-2.9908,61.0951
