Pressure_kPa,Displacement_mm,Force_N,InternalEnergy_mJ
1.59125,-20,1.27035,12.2677
1.64125,-20,1.28306,12.4119
1.69125,-20,1.29594,12.5604
1.74125,-20,1.30898,12.713
1.79125,-20,1.32218,12.8699
1.84125,-20,1.33554,13.0309
1.89125,-20,1.34907,13.1962
1.94125,-20,1.36276,13.3656
1.99125,-20,1.3766,13.5392
2,-20,1.37904,13.57
2,-20,1.37904,13.57
2.01,-20,1.38184,13.6053
2.02,-20,1.38463,13.6409
2.035,-20,1.38885,13.6945
2.0575,-20,1.39519,13.7756
2.09125,-20,1.40477,13.8989
2.14125,-20,1.4191,14.085
2.19125,-20,1.43359,14.2752
2.24125,-20,1.44823,14.4697
2.29125,-20,1.46303,14.6682
2.34125,-20,1.47799,14.8709
2.39125,-20,1.4931,15.0778
2.44125,-20,1.50838,15.2888
2.49125,-20,1.5238,15.504
2.54125,-20,1.53939,15.7233
2.59125,-20,1.55513,15.9468
2.64125,-20,1.57103,16.1744
2.69125,-20,1.58708,16.4062
2.74125,-20,1.60328,16.6421
2.79125,-20,1.61965,16.8822
2.84125,-20,1.63615,17.1265
2.89125,-20,1.65284,17.3749
2.94125,-20,1.66966,17.6275
2.94125,-20,1.66973,17.6296
0,-22.5,1.07394,12.5375
0.01,-22.5,1.07567,12.537
0.02,-22.5,1.07741,12.5366
0.035,-22.5,1.08003,12.5365
0.0575,-22.5,1.084,12.537
0.09125,-22.5,1.09004,12.5396
0.14125,-22.5,1.09921,12.5471
0.19125,-22.5,1.1086,12.559
0.24125,-22.5,1.11819,12.5754
0.29125,-22.5,1.128,12.5961
0.34125,-22.5,1.13799,12.6211
0.39125,-22.5,1.14816,12.6505
0.44125,-22.5,1.15854,12.6841
0.49125,-22.5,1.16909,12.722
0.54125,-22.5,1.17982,12.7642
0.59125,-22.5,1.19074,12.8105
0.64125,-22.5,1.20187,12.861
0.69125,-22.5,1.21321,12.9156
0.74125,-22.5,1.22476,12.9743
0.79125,-22.5,1.23649,13.0372
0.84125,-22.5,1.24838,13.1041
0.89125,-22.5,1.26044,13.1751
0.94125,-22.5,1.27266,13.2501
0.99125,-22.5,1.28505,13.3291
1,-22.5,1.28724,13.3433
1,-22.5,1.28724,13.3433
1.01,-22.5,1.28974,13.3598
1.02,-22.5,1.29225,13.3763
1.035,-22.5,1.29602,13.4015
1.0575,-22.5,1.30172,13.44
1.09125,-22.5,1.31035,13.4992
1.14125,-22.5,1.32329,13.5902
1.19125,-22.5,1.33639,13.6852
1.24125,-22.5,1.34966,13.7842
1.29125,-22.5,1.36309,13.8871
1.34125,-22.5,1.37667,13.9939
1.39125,-22.5,1.39041,14.1046
1.44125,-22.5,1.40431,14.2192
1.49125,-22.5,1.41837,14.3377
1.54125,-22.5,1.43259,14.4601
1.59125,-22.5,1.44697,14.5863
1.64125,-22.5,1.46152,14.7164
1.69125,-22.5,1.47622,14.8504
1.74125,-22.5,1.49108,14.9882
1.79125,-22.5,1.50611,15.1298
1.84125,-22.5,1.52133,15.2752
1.89125,-22.5,1.53673,15.4244
1.94125,-22.5,1.55228,15.5775
1.99125,-22.5,1.56798,15.7343
2,-22.5,1.57075,15.7621
2,-22.5,1.57075,15.7621
2.01,-22.5,1.57391,15.7941
2.02,-22.5,1.57708,15.8262
2.035,-22.5,1.58185,15.8747
2.0575,-22.5,1.58902,15.948
2.09125,-22.5,1.59985,16.0594
2.14125,-22.5,1.61601,16.2277
2.19125,-22.5,1.63233,16.3997
2.24125,-22.5,1.64878,16.5756
2.29125,-22.5,1.66538,16.7552
2.34125,-22.5,1.68213,16.9386
2.39125,-22.5,1.69904,17.1258
2.44125,-22.5,1.71611,17.3168
2.49125,-22.5,1.73333,17.5116
2.54125,-22.5,1.7507,17.7101
2.59125,-22.5,1.7682,17.9124
2.64125,-22.5,1.78585,18.1186
2.69125,-22.5,1.80366,18.3285
2.74125,-22.5,1.82159,18.5422
2.79125,-22.5,1.83968,18.7597
0,-25,1.38516,15.6333
0.01,-25,1.38725,15.6327
0.02,-25,1.38933,15.6324
0.035,-25,1.39249,15.6321
0.0575,-25,1.39724,15.6324
0.09125,-25,1.40445,15.6343
0.14125,-25,1.41529,15.6406
0.19125,-25,1.42629,15.6509
0.24125,-25,1.43747,15.6651
0.29125,-25,1.44881,15.6833
0.34125,-25,1.46031,15.7054
0.39125,-25,1.47198,15.7314
0.44125,-25,1.4838,15.7613
0.49125,-25,1.49578,15.795
0.54125,-25,1.50792,15.8325
0.59125,-25,1.52021,15.8739
0.64125,-25,1.53264,15.919
0.69125,-25,1.54522,15.9678
0.74125,-25,1.55797,16.0204
0.79125,-25,1.57086,16.0768
0.84125,-25,1.58391,16.1368
0.89125,-25,1.59711,16.2005
0.94125,-25,1.61047,16.2679
0.99125,-25,1.62397,16.339
1,-25,1.62636,16.3518
1,-25,1.62636,16.3518
1.01,-25,1.62908,16.3666
1.02,-25,1.63181,16.3815
1.035,-25,1.63592,16.4042
1.0575,-25,1.6421,16.4388
1.09125,-25,1.65143,16.492
1.14125,-25,1.66536,16.574
1.19125,-25,1.67944,16.6595
1.24125,-25,1.69367,16.7486
1.29125,-25,1.70804,16.8413
1.34125,-25,1.72253,16.9376
1.39125,-25,1.73715,17.0373
1.44125,-25,1.75194,17.1407
1.49125,-25,1.76686,17.2475
1.54125,-25,1.78196,17.3579
1.59125,-25,1.79725,17.4718
1.64125,-25,1.81272,17.5892
1.69125,-25,1.82836,17.7101
1.74125,-25,1.84416,17.8345
1.79125,-25,1.86012,17.9624
1.84125,-25,1.87624,18.0937
1.89125,-25,1.89251,18.2286
1.94125,-25,1.90896,18.367
1.99125,-25,1.92561,18.5088
2,-25,1.92854,18.534
2,-25,1.92854,18.534
2.01,-25,1.93192,18.5628
2.02,-25,1.93529,18.5919
2.035,-25,1.94037,18.6356
2.0575,-25,1.94802,18.7019
2.09125,-25,1.95959,18.8026
2.14125,-25,1.97686,18.9546
2.19125,-25,1.99426,19.11
2.24125,-25,2.01187,19.2689
2.29125,-25,2.02996,19.4308
2.34125,-25,2.04842,19.596
2.39125,-25,2.06706,19.7647
2.44125,-25,2.0859,19.9367
2.49125,-25,2.1049,20.1122
2.54125,-25,2.12401,20.291
2.59125,-25,2.14324,20.4732
0,-27.5,1.85901,19.7018
0.01,-27.5,1.86179,19.7012
0.02,-27.5,1.86458,19.7008
0.0275,-27.5,1.86667,19.7005
0.035,-27.5,1.86877,19.7003
0.0425,-27.5,1.87087,19.7002
0.05,-27.5,1.87297,19.7002
0.0575,-27.5,1.87509,19.7003
0.065,-27.5,1.87721,19.7005
0.0725,-27.5,1.87933,19.7007
0.08,-27.5,1.88146,19.701
0.09125,-27.5,1.88466,19.7016
0.10812,-27.5,1.88948,19.7029
0.13344,-27.5,1.89674,19.7055
0.17141,-27.5,1.90772,19.7111
0.20938,-27.5,1.9188,19.7188
0.24734,-27.5,1.93001,19.7284
0.28531,-27.5,1.94134,19.7401
0.33531,-27.5,1.95643,19.7586
0.38531,-27.5,1.97168,19.7805
0.43531,-27.5,1.98713,19.8058
0.48531,-27.5,2.00274,19.8346
0.53531,-27.5,2.01848,19.8667
0.58531,-27.5,2.0344,19.9023
0.63531,-27.5,2.05049,19.9412
0.68531,-27.5,2.06669,19.9835
0.73531,-27.5,2.08301,20.0291
0.78531,-27.5,2.09947,20.078
0.83531,-27.5,2.11606,20.1303
0.88531,-27.5,2.13283,20.1859
0.93531,-27.5,2.14977,20.2448
0.98531,-27.5,2.16686,20.3071
1,-27.5,2.1719,20.326
1,-27.5,2.1719,20.326
1.01,-27.5,2.17535,20.3391
1.02,-27.5,2.17881,20.3523
1.035,-27.5,2.184,20.3723
1.0575,-27.5,2.19182,20.4029
1.09125,-27.5,2.20359,20.45
1.14125,-27.5,2.22115,20.5226
1.19125,-27.5,2.23884,20.5984
1.24125,-27.5,2.25665,20.6775
1.29125,-27.5,2.27459,20.7598
1.34125,-27.5,2.29265,20.8454
1.39125,-27.5,2.31082,20.9343
1.44125,-27.5,2.3291,21.0263
1.49125,-27.5,2.34749,21.1215
1.54125,-27.5,2.36604,21.2201
1.59125,-27.5,2.38474,21.3219
1.64125,-27.5,2.40356,21.4269
1.69125,-27.5,2.42248,21.5352
1.74125,-27.5,2.4415,21.6466
1.79125,-27.5,2.46063,21.7613
1.84125,-27.5,2.47988,21.8791
1.89125,-27.5,2.49923,22.0002
1.94125,-27.5,2.51871,22.1246
1.99125,-27.5,2.53831,22.2521
2,-27.5,2.54175,22.2748
2,-27.5,2.54175,22.2748
2.01,-27.5,2.54571,22.3008
2.02,-27.5,2.54963,22.327
2.035,-27.5,2.55556,22.3664
2.0575,-27.5,2.56446,22.4262
2.09125,-27.5,2.57786,22.517
2.14125,-27.5,2.59783,22.6543
2.19125,-27.5,2.61793,22.7949
2.24125,-27.5,2.63814,22.9387
2.29125,-27.5,2.65847,23.0858
2.34125,-27.5,2.67893,23.2362
0,2.5,-0.129189,0.159899
0.01,2.5,-0.129514,0.160121
0.02,2.5,-0.129823,0.160819
0.035,2.5,-0.130254,0.162756
0.0575,2.5,-0.130831,0.167654
0.09125,2.5,-0.131537,0.179446
0.14125,2.5,-0.13224,0.206611
0.19125,2.5,-0.132535,0.245192
0.24125,2.5,-0.132428,0.295014
0.29125,2.5,-0.131927,0.355915
0.34125,2.5,-0.131038,0.427738
0.39125,2.5,-0.129766,0.510335
0.44125,2.5,-0.128116,0.603564
0.49125,2.5,-0.126094,0.707291
0.54125,2.5,-0.123706,0.821388
0.59125,2.5,-0.120955,0.945735
0.64125,2.5,-0.117846,1.08021
0.69125,2.5,-0.114385,1.22472
0.74125,2.5,-0.110575,1.37914
0.79125,2.5,-0.106422,1.54338
0.84125,2.5,-0.101928,1.71735
0.89125,2.5,-0.097099,1.90095
0.94125,2.5,-0.0919378,2.09411
0.99125,2.5,-0.0864484,2.29674
1,2.5,-0.0854464,2.33313
1,2.5,-0.0854464,2.33313
1.01,2.5,-0.0842967,2.37511
1.02,2.5,-0.0831361,2.41747
1.035,2.5,-0.0813703,2.48172
1.0575,2.5,-0.0786679,2.57966
1.09125,2.5,-0.0744939,2.7301
1.14125,2.5,-0.0680461,2.96073
1.19125,2.5,-0.0612819,3.20055
1.24125,2.5,-0.0542049,3.44949
1.29125,2.5,-0.0468202,3.70752
1.34125,2.5,-0.0391309,3.97458
1.39125,2.5,-0.0311399,4.25063
1.44125,2.5,-0.0228501,4.53561
1.49125,2.5,-0.0142642,4.82949
1.54125,2.5,-0.00538481,5.13223
1.59125,2.5,0.00378537,5.4438
1.64125,2.5,0.0132439,5.76416
1.69125,2.5,0.0229883,6.09329
1.74125,2.5,0.0330162,6.43117
1.79125,2.5,0.0433254,6.77776
1.84125,2.5,0.0539137,7.13306
1.89125,2.5,0.064779,7.49704
1.94125,2.5,0.0759192,7.8697
1.99125,2.5,0.0873323,8.25102
2,2.5,0.089365,8.31849
2,2.5,0.089365,8.31849
2.01,2.5,0.091692,8.3961
2.02,2.5,0.0940268,8.47405
2.035,2.5,0.0975503,8.59165
2.0575,2.5,0.10288,8.7695
2.09125,2.5,0.110977,9.03957
2.14125,2.5,0.123193,9.44692
2.19125,2.5,0.135677,9.86286
2.24125,2.5,0.148427,10.2875
2.29125,2.5,0.16144,10.7207
2.34125,2.5,0.174713,11.1626
2.39125,2.5,0.188246,11.6133
2.44125,2.5,0.202037,12.0726
2.49125,2.5,0.216085,12.5406
2.54125,2.5,0.230388,13.0174
2.59125,2.5,0.244945,13.5029
2.64125,2.5,0.259754,13.9972
2.69125,2.5,0.274815,14.5003
2.74125,2.5,0.290127,15.0123
2.79125,2.5,0.305689,15.5332
2.84125,2.5,0.321498,16.0629
2.89125,2.5,0.337555,16.6016
2.94125,2.5,0.353859,17.1493
2.99125,2.5,0.370408,17.706
3,2.5,0.373336,17.8041
3,2.5,0.373336,17.8041
3.01,2.5,0.376687,17.9168
3.02,2.5,0.380043,18.0299
3.035,2.5,0.385099,18.2003
3.0575,2.5,0.392722,18.4575
3.09125,2.5,0.404248,18.8466
3.14125,2.5,0.421525,19.4309
3.19125,2.5,0.439046,20.0243
3.24125,2.5,0.456812,20.627
3.29125,2.5,0.474819,21.239
3.34125,2.5,0.493067,21.8604
3.39125,2.5,0.511555,22.4913
3.44125,2.5,0.530282,23.1318
3.49125,2.5,0.549249,23.7819
3.54125,2.5,0.568454,24.4417
3.59125,2.5,0.587897,25.1113
3.64125,2.5,0.607579,25.7907
3.69125,2.5,0.627497,26.4801
3.74125,2.5,0.647653,27.1796
3.79125,2.5,0.668046,27.8891
3.84125,2.5,0.688675,28.6089
3.89125,2.5,0.709541,29.339
3.94125,2.5,0.730643,30.0796
3.99125,2.5,0.75198,30.8307
4,2.5,0.755742,30.9625
4,2.5,0.755742,30.9625
4.01,2.5,0.76005,31.1144
4.02,2.5,0.764363,31.2667
4.035,2.5,0.770852,31.496
4.0575,2.5,0.780624,31.8418
4.09125,2.5,0.795371,32.3646
4.14125,2.5,0.817428,33.1482
4.19125,2.5,0.839706,33.9427
4.24125,2.5,0.862212,34.7486
4.25375,2.5,0.867855,34.9514
4.2725,2.5,0.876349,35.259
4.30062,2.5,0.888684,35.7425
4.34281,2.5,0.899971,36.778
0,5,-0.265512,0.650223
0.01,5,-0.266104,0.650411
0.02,5,-0.26668,0.65112
0.035,5,-0.267507,0.653159
0.0575,5,-0.26867,0.658396
0.09125,5,-0.270239,0.671111
0.14125,5,-0.272182,0.700538
0.19125,5,-0.273677,0.742414
0.24125,5,-0.27473,0.796534
0.29125,5,-0.275349,0.862701
0.34125,5,-0.275541,0.94073
0.39125,5,-0.275313,1.03044
0.44125,5,-0.274672,1.13167
0.49125,5,-0.273624,1.24426
0.54125,5,-0.272175,1.36805
0.59125,5,-0.27033,1.5029
0.64125,5,-0.268096,1.64867
0.69125,5,-0.265479,1.80523
0.74125,5,-0.262482,1.97246
0.79125,5,-0.259113,2.15023
0.84125,5,-0.255375,2.33845
0.89125,5,-0.251273,2.53699
0.94125,5,-0.246813,2.74577
0.99125,5,-0.241998,2.96468
1,5,-0.241114,3.00398
1,5,-0.241114,3.00398
1.01,5,-0.240096,3.04932
1.02,5,-0.239065,3.09506
1.035,5,-0.237492,3.16443
1.0575,5,-0.235075,3.27017
1.09125,5,-0.231319,3.43254
1.14125,5,-0.225469,3.68136
1.19125,5,-0.219281,3.93997
1.24125,5,-0.212758,4.20831
1.29125,5,-0.205904,4.48633
1.34125,5,-0.198724,4.77395
1.39125,5,-0.191222,5.07112
1.44125,5,-0.183399,5.37779
1.49125,5,-0.175261,5.69391
1.54125,5,-0.166809,6.01943
1.59125,5,-0.158047,6.35431
1.64125,5,-0.148978,6.69851
1.69125,5,-0.139605,7.052
1.74125,5,-0.12993,7.41475
1.79125,5,-0.119957,7.78673
1.84125,5,-0.109687,8.16792
1.89125,5,-0.0991236,8.5583
1.94125,5,-0.088269,8.95784
1.99125,5,-0.0771253,9.36654
2,5,-0.0751411,9.43883
2,5,-0.0751411,9.43883
2.01,5,-0.0728657,9.52198
2.02,5,-0.0705816,9.60551
2.035,5,-0.067133,9.7315
2.0575,5,-0.0619125,9.92203
2.09125,5,-0.0539748,10.2113
2.14125,5,-0.0419807,10.6475
2.19125,5,-0.0297053,11.0927
2.24125,5,-0.0171489,11.5471
2.29125,5,-0.00431594,12.0106
2.34125,5,0.00879171,12.4833
2.39125,5,0.0221724,12.9651
2.44125,5,0.0358245,13.4561
2.49125,5,0.0497464,13.9563
2.54125,5,0.0639366,14.4657
2.59125,5,0.0783935,14.9844
2.64125,5,0.0931157,15.5122
2.69125,5,0.108102,16.0494
2.74125,5,0.123351,16.5959
2.79125,5,0.138861,17.1517
2.84125,5,0.154632,17.717
2.89125,5,0.170662,18.2916
2.94125,5,0.18695,18.8757
2.99125,5,0.203494,19.4694
3,5,0.206419,19.5738
3,5,0.206419,19.5738
3.01,5,0.20977,19.694
3.02,5,0.213129,19.8146
3.035,5,0.218187,19.9963
3.0575,5,0.225817,20.2704
3.09125,5,0.237357,20.6852
3.14125,5,0.254664,21.3078
3.19125,5,0.272224,21.9401
3.24125,5,0.290041,22.5821
3.29125,5,0.308109,23.2339
3.34125,5,0.326428,23.8957
3.39125,5,0.344998,24.5674
3.44125,5,0.363818,25.2492
3.49125,5,0.382887,25.9412
3.54125,5,0.402205,26.6433
3.59125,5,0.421771,27.3558
3.64125,5,0.441585,28.0786
3.69125,5,0.461646,28.8119
3.74125,5,0.481955,29.5558
3.79125,5,0.502511,30.3103
3.84125,5,0.523313,31.0756
3.89125,5,0.544361,31.8518
3.94125,5,0.565655,32.6389
3.99125,5,0.587195,33.4371
4,5,0.590989,33.5771
4,5,0.590989,33.5771
4.01,5,0.59534,33.7385
4.02,5,0.599695,33.9003
4.035,5,0.606248,34.144
4.0575,5,0.616119,34.5114
4.09125,5,0.631018,35.0669
4.14125,5,0.653292,35.8994
4.19125,5,0.67581,36.7431
4.24125,5,0.698597,37.5985
4.29125,5,0.721593,38.4658
4.34125,5,0.744867,39.345
4.39125,5,0.76837,40.2364
4.44125,5,0.792117,41.1401
4.49125,5,0.816105,42.0564
4.54125,5,0.840296,42.9872
0,7.5,-0.409966,1.48848
0.01,7.5,-0.410854,1.48858
0.02,7.5,-0.411723,1.48926
0.035,7.5,-0.412986,1.49135
0.0575,7.5,-0.414794,1.49687
0.09125,7.5,-0.417311,1.51047
0.14125,7.5,-0.420617,1.5422
0.19125,7.5,-0.423426,1.58753
0.24125,7.5,-0.425748,1.64621
0.29125,7.5,-0.427591,1.718
0.34125,7.5,-0.428964,1.80268
0.39125,7.5,-0.429875,1.90005
0.44125,7.5,-0.430331,2.00989
0.49125,7.5,-0.430341,2.13202
0.54125,7.5,-0.429911,2.26626
0.59125,7.5,-0.429049,2.41243
0.64125,7.5,-0.427762,2.57038
0.69125,7.5,-0.426057,2.73993
0.74125,7.5,-0.423939,2.92096
0.79125,7.5,-0.421415,3.11331
0.84125,7.5,-0.418491,3.31685
0.89125,7.5,-0.415173,3.53146
0.94125,7.5,-0.411466,3.75702
0.99125,7.5,-0.407376,3.99341
1,7.5,-0.40662,4.03583
1,7.5,-0.40662,4.03583
1.01,7.5,-0.405743,4.08477
1.02,7.5,-0.404851,4.13414
1.035,7.5,-0.403485,4.209
1.0575,7.5,-0.401374,4.32309
1.09125,7.5,-0.398066,4.49825
1.14125,7.5,-0.392858,4.76655
1.19125,7.5,-0.387287,5.04527
1.24125,7.5,-0.381357,5.33435
1.29125,7.5,-0.375072,5.63371
1.34125,7.5,-0.368437,5.94327
1.39125,7.5,-0.361456,6.26297
1.44125,7.5,-0.354134,6.59274
1.49125,7.5,-0.346473,6.93252
1.54125,7.5,-0.338479,7.28226
1.59125,7.5,-0.330153,7.64191
1.64125,7.5,-0.321501,8.01143
1.69125,7.5,-0.312525,8.39076
1.74125,7.5,-0.303229,8.77988
1.79125,7.5,-0.293615,9.17874
1.84125,7.5,-0.283687,9.58733
1.89125,7.5,-0.273448,10.0056
1.94125,7.5,-0.262901,10.4336
1.99125,7.5,-0.252048,10.8712
2,7.5,-0.250116,10.9485
2,7.5,-0.250116,10.9485
2.01,7.5,-0.247896,11.0375
2.02,7.5,-0.245667,11.1269
2.035,7.5,-0.242299,11.2618
2.0575,7.5,-0.237197,11.4657
2.09125,7.5,-0.229431,11.7752
2.14125,7.5,-0.217678,12.2418
2.19125,7.5,-0.20563,12.7179
2.24125,7.5,-0.193286,13.2036
2.29125,7.5,-0.180651,13.6989
2.34125,7.5,-0.167727,14.2039
2.39125,7.5,-0.154516,14.7185
2.44125,7.5,-0.14102,15.2428
2.49125,7.5,-0.127241,15.7767
2.54125,7.5,-0.113181,16.3203
2.59125,7.5,-0.0988404,16.8736
2.64125,7.5,-0.0842223,17.4366
2.69125,7.5,-0.0693278,18.0094
2.74125,7.5,-0.0541584,18.592
2.79125,7.5,-0.0387156,19.1844
2.84125,7.5,-0.0230007,19.7867
2.89125,7.5,-0.00701523,20.3989
2.94125,7.5,0.00923972,21.0211
2.99125,7.5,0.0257629,21.6532
3,7.5,0.0286808,21.7644
3,7.5,0.0286808,21.7644
3.01,7.5,0.03203,21.8924
3.02,7.5,0.0353863,22.0208
3.035,7.5,0.0404422,22.2142
3.0575,7.5,0.0480707,22.506
3.09125,7.5,0.0596132,22.9475
3.14125,7.5,0.0769331,23.6102
3.19125,7.5,0.0945153,24.2829
3.24125,7.5,0.112364,24.9659
3.29125,7.5,0.130475,25.6592
3.34125,7.5,0.148846,26.3629
3.39125,7.5,0.167479,27.0772
3.44125,7.5,0.186371,27.802
3.49125,7.5,0.205523,28.5375
3.54125,7.5,0.224933,29.2837
3.59125,7.5,0.244602,30.0407
3.64125,7.5,0.264527,30.8087
3.69125,7.5,0.28471,31.5877
3.74125,7.5,0.30515,32.3777
3.79125,7.5,0.325846,33.179
3.84125,7.5,0.346797,33.9916
3.89125,7.5,0.368005,34.8156
3.94125,7.5,0.389467,35.6511
3.99125,7.5,0.411185,36.4983
4,7.5,0.415006,36.6469
4,7.5,0.415006,36.6469
4.01,7.5,0.419394,36.8182
4.02,7.5,0.423787,36.9899
4.035,7.5,0.430397,37.2485
4.0575,7.5,0.440356,37.6384
4.09125,7.5,0.455389,38.2277
4.14125,7.5,0.47787,39.111
4.19125,7.5,0.500602,40.006
4.24125,7.5,0.523593,40.9133
4.29125,7.5,0.546839,41.8331
4.34125,7.5,0.570339,42.7654
4.39125,7.5,0.594112,43.7104
4.44125,7.5,0.618106,44.6685
4.49125,7.5,0.642362,45.6395
4.54125,7.5,0.666902,46.6237
4.59125,7.5,0.69166,47.6214
4.64125,7.5,0.716704,48.6326
4.69125,7.5,0.741986,49.6576
4.74125,7.5,0.767523,50.6966
4.79125,7.5,0.793308,51.7501
4.84125,7.5,0.819211,52.8236
4.84125,7.5,0.819284,52.826
0,10,-0.563698,2.69447
0.01,10,-0.564911,2.69444
0.02,10,-0.566104,2.69504
0.035,10,-0.567848,2.69711
0.0575,10,-0.570367,2.70284
0.09125,10,-0.573929,2.71727
0.14125,10,-0.578732,2.75134
0.19125,10,-0.582985,2.80028
0.24125,10,-0.586698,2.8638
0.29125,10,-0.589881,2.94161
0.34125,10,-0.592543,3.03345
0.39125,10,-0.594695,3.13906
0.44125,10,-0.596347,3.2582
0.49125,10,-0.597506,3.39064
0.54125,10,-0.598184,3.53617
0.59125,10,-0.598387,3.69458
0.64125,10,-0.598125,3.86567
0.69125,10,-0.597406,4.04926
0.74125,10,-0.596236,4.24518
0.79125,10,-0.594624,4.45324
0.84125,10,-0.592577,4.67331
0.89125,10,-0.590102,4.90521
0.94125,10,-0.587205,5.14883
0.99125,10,-0.583893,5.40401
1,10,-0.583275,5.44978
1,10,-0.583275,5.44978
1.01,10,-0.582548,5.50259
1.02,10,-0.581806,5.55586
1.035,10,-0.580662,5.63662
1.0575,10,-0.578878,5.75968
1.09125,10,-0.57605,5.94854
1.14125,10,-0.571529,6.23773
1.19125,10,-0.566618,6.53798
1.24125,10,-0.561321,6.84924
1.29125,10,-0.555644,7.1714
1.34125,10,-0.549591,7.50439
1.39125,10,-0.543167,7.84811
1.44125,10,-0.536378,8.2025
1.49125,10,-0.529228,8.56747
1.54125,10,-0.521721,8.94297
1.59125,10,-0.513862,9.32894
1.64125,10,-0.505655,9.72531
1.69125,10,-0.497103,10.132
1.74125,10,-0.488211,10.5491
1.79125,10,-0.478982,10.9764
1.84125,10,-0.46942,11.414
1.89125,10,-0.459528,11.8617
1.94125,10,-0.449311,12.3197
1.99125,10,-0.43877,12.7877
2,10,-0.436895,12.8705
2,10,-0.436895,12.8705
2.01,10,-0.434735,12.9657
2.02,10,-0.432565,13.0612
2.035,10,-0.429284,13.2054
2.0575,10,-0.424311,13.4234
2.09125,10,-0.41673,13.7542
2.14125,10,-0.405239,14.2527
2.19125,10,-0.393437,14.7613
2.24125,10,-0.381326,15.2799
2.29125,10,-0.368908,15.8087
2.34125,10,-0.356187,16.3475
2.39125,10,-0.343165,16.8965
2.44125,10,-0.329844,17.4556
2.49125,10,-0.316226,18.0248
2.54125,10,-0.302314,18.6041
2.59125,10,-0.288109,19.1937
2.64125,10,-0.273614,19.7935
2.69125,10,-0.25883,20.4035
2.74125,10,-0.243759,21.0237
2.79125,10,-0.228403,21.6543
2.84125,10,-0.212764,22.2952
2.89125,10,-0.196842,22.9465
2.94125,10,-0.18064,23.6083
2.99125,10,-0.164158,24.2805
3,10,-0.161251,24.3987
3,10,-0.161251,24.3987
3.01,10,-0.157908,24.5348
3.02,10,-0.154558,24.6713
3.035,10,-0.14951,24.8769
3.0575,10,-0.141892,25.1871
3.09125,10,-0.130361,25.6564
3.14125,10,-0.11305,26.3606
3.19125,10,-0.0954672,27.0754
3.24125,10,-0.0776084,27.8009
3.29125,10,-0.0594775,28.5373
3.34125,10,-0.0410757,29.2847
3.39125,10,-0.0224036,30.043
3.44125,10,-0.00346212,30.8125
3.49125,10,0.015748,31.5931
3.54125,10,0.035226,32.3849
3.59125,10,0.0549713,33.1882
3.64125,10,0.0749833,34.0029
3.69125,10,0.0952612,34.8291
3.74125,10,0.115805,35.667
3.79125,10,0.136613,36.5167
3.84125,10,0.157687,37.3783
3.89125,10,0.179024,38.2518
3.94125,10,0.200625,39.1374
3.99125,10,0.222491,40.0353
4,10,0.226334,40.1927
4,10,0.226334,40.1927
4.01,10,0.230752,40.3742
4.02,10,0.235176,40.5562
4.035,10,0.241835,40.8302
4.0575,10,0.251866,41.2433
4.09125,10,0.267012,41.8678
4.14125,10,0.289669,42.8036
4.19125,10,0.312582,43.7517
4.24125,10,0.335763,44.7127
4.29125,10,0.359207,45.6867
4.34125,10,0.382913,46.674
4.39125,10,0.406882,47.6746
4.44125,10,0.431114,48.6888
4.49125,10,0.455627,49.7166
4.54125,10,0.480372,50.7584
4.59125,10,0.505386,51.8142
4.64125,10,0.530692,52.8841
4.69125,10,0.556226,53.9687
4.74125,10,0.582053,55.0677
4.79125,10,0.608115,56.1817
4.84125,10,0.634471,57.3106
4.89125,10,0.661062,58.4549
4.94125,10,0.687949,59.6145
4.99125,10,0.715085,60.7899
5,10,0.719828,60.9956
5,10,0.719828,60.9956
5.01,10,0.725297,61.2332
5.02,10,0.730775,61.4714
5.035,10,0.739018,61.8301
5.0575,10,0.751425,62.3709
5.09125,10,0.770133,63.1886
5.14125,10,0.797991,64.417
5.14437,10,0.799682,64.4928
5.1475,10,0.801405,64.5713
5.14828,10,0.801833,64.5908
5.14887,10,0.802155,64.6056
5.14945,10,0.802476,64.6204
5.14945,10,0.802476,64.6204
0,12.5,-0.728018,4.29064
0.01,12.5,-0.729594,4.2904
0.02,12.5,-0.731144,4.29085
0.035,12.5,-0.733421,4.29282
0.0575,12.5,-0.736725,4.29867
0.09125,12.5,-0.741438,4.31386
0.14125,12.5,-0.747891,4.35029
0.19125,12.5,-0.753732,4.40302
0.24125,12.5,-0.758972,4.47169
0.29125,12.5,-0.763622,4.55595
0.34125,12.5,-0.767694,4.6555
0.39125,12.5,-0.771201,4.77002
0.44125,12.5,-0.774155,4.89923
0.49125,12.5,-0.776565,5.04284
0.54125,12.5,-0.778445,5.2006
0.59125,12.5,-0.779803,5.37227
0.64125,12.5,-0.78065,5.55761
0.69125,12.5,-0.780996,5.75639
0.74125,12.5,-0.78085,5.9684
0.79125,12.5,-0.78022,6.19346
0.84125,12.5,-0.779117,6.43136
0.89125,12.5,-0.777547,6.68193
0.94125,12.5,-0.77552,6.94499
0.99125,12.5,-0.773042,7.2204
1,12.5,-0.772571,7.26978
1,12.5,-0.772571,7.26978
1.01,12.5,-0.772006,7.32675
1.02,12.5,-0.771424,7.38421
1.035,12.5,-0.770518,7.47131
1.0575,12.5,-0.769084,7.60401
1.09125,12.5,-0.76677,7.8076
