Pressure_kPa,Displacement_mm,Force_N,InternalEnergy_mJ
2.02,-20,1.51704,14.5045
2.035,-20,1.5211,14.5536
2.0575,-20,1.52721,14.6281
2.09125,-20,1.53643,14.7415
2.14125,-20,1.55022,14.9134
2.19125,-20,1.56416,15.0897
2.24125,-20,1.57825,15.2707
2.29125,-20,1.59249,15.4562
2.34125,-20,1.60689,15.6463
2.39125,-20,1.62144,15.841
2.44125,-20,1.63614,16.0404
2.49125,-20,1.651,16.2445
2.54125,-20,1.66602,16.4533
2.59125,-20,1.68119,16.6668
2.64125,-20,1.69652,16.8851
2.69125,-20,1.71202,17.1082
2.74125,-20,1.72767,17.3362
2.79125,-20,1.74348,17.569
2.84125,-20,1.75945,17.8066
2.89125,-20,1.77559,18.0492
2.89125,-20,1.77564,18.0502
0,-22.5,1.21159,14.2327
0.01,-22.5,1.21325,14.2326
0.02,-22.5,1.2149,14.2326
0.035,-22.5,1.21741,14.2329
0.0575,-22.5,1.22118,14.2339
0.09125,-22.5,1.22689,14.2368
0.14125,-22.5,1.23545,14.2438
0.19125,-22.5,1.24412,14.2544
0.24125,-22.5,1.25292,14.2684
0.29125,-22.5,1.26183,14.2859
0.34125,-22.5,1.27086,14.3068
0.39125,-22.5,1.28001,14.3313
0.44125,-22.5,1.28929,14.3593
0.49125,-22.5,1.29869,14.3908
0.54125,-22.5,1.30821,14.4258
0.59125,-22.5,1.31785,14.4644
0.64125,-22.5,1.32761,14.5065
0.69125,-22.5,1.3375,14.5522
0.74125,-22.5,1.34752,14.6016
0.79125,-22.5,1.35766,14.6545
0.84125,-22.5,1.36793,14.711
0.89125,-22.5,1.37832,14.7712
0.94125,-22.5,1.38884,14.835
0.99125,-22.5,1.39948,14.9025
1,-22.5,1.40135,14.9147
1,-22.5,1.40135,14.9147
1.01,-22.5,1.4035,14.9288
1.02,-22.5,1.40565,14.943
1.035,-22.5,1.40889,14.9646
1.0575,-22.5,1.41378,14.9976
1.09125,-22.5,1.42115,15.0486
1.14125,-22.5,1.43219,15.1271
1.19125,-22.5,1.44335,15.2094
1.24125,-22.5,1.45465,15.2955
1.29125,-22.5,1.46607,15.3853
1.34125,-22.5,1.47762,15.4789
1.39125,-22.5,1.48931,15.5762
1.44125,-22.5,1.50113,15.6774
1.49125,-22.5,1.51308,15.7824
1.54125,-22.5,1.52516,15.8913
1.59125,-22.5,1.53738,16.004
1.64125,-22.5,1.54973,16.1206
1.69125,-22.5,1.56222,16.2411
1.74125,-22.5,1.57485,16.3655
1.79125,-22.5,1.58761,16.4938
1.84125,-22.5,1.60051,16.6261
1.89125,-22.5,1.61355,16.7624
1.94125,-22.5,1.62672,16.9027
1.99125,-22.5,1.64004,17.047
2,-22.5,1.64237,17.0726
2,-22.5,1.64237,17.0726
2.01,-22.5,1.64505,17.1021
2.02,-22.5,1.64774,17.1318
2.035,-22.5,1.65179,17.1765
2.0575,-22.5,1.65788,17.2444
2.09125,-22.5,1.66708,17.3476
2.14125,-22.5,1.68082,17.5041
2.19125,-22.5,1.6947,17.6646
2.24125,-22.5,1.70872,17.8293
2.29125,-22.5,1.72288,17.9981
2.34125,-22.5,1.73719,18.171
2.39125,-22.5,1.75164,18.3481
2.44125,-22.5,1.76624,18.5294
2.49125,-22.5,1.78098,18.715
2.54125,-22.5,1.79587,18.9048
2.59125,-22.5,1.81091,19.0988
2.64125,-22.5,1.8261,19.2972
2.69125,-22.5,1.84143,19.4999
2.74125,-22.5,1.85691,19.7069
2.79125,-22.5,1.87254,19.9183
2.80375,-22.5,1.87646,19.9718
2.80375,-22.5,1.87648,19.9721
0,-25,1.33771,17.4588
0.01,-25,1.33954,17.4587
0.02,-25,1.34135,17.4586
0.035,-25,1.34408,17.4588
0.0575,-25,1.34819,17.4597
0.09125,-25,1.3544,17.4621
0.14125,-25,1.36369,17.4684
0.19125,-25,1.37309,17.4778
0.24125,-25,1.38259,17.4904
0.29125,-25,1.39221,17.5062
0.34125,-25,1.40218,17.525
0.37875,-25,1.41025,17.5411
0.41625,-25,1.4201,17.5585
0.46625,-25,1.43524,17.5838
0.51625,-25,1.45279,17.6113
0.56625,-25,1.47045,17.6418
0.61625,-25,1.48819,17.6752
0.66625,-25,1.50605,17.7117
0.71625,-25,1.52399,17.7512
0.76625,-25,1.54204,17.7938
0.81625,-25,1.56019,17.8394
0.86625,-25,1.57844,17.8881
0.91625,-25,1.59679,17.94
0.96625,-25,1.61523,17.9949
1,-25,1.62774,18.0338
1,-25,1.62774,18.0338
1.01,-25,1.63146,18.0456
1.02,-25,1.63518,18.0575
1.035,-25,1.64077,18.0757
1.0575,-25,1.64917,18.1034
1.09125,-25,1.66181,18.1462
1.14125,-25,1.68063,18.2123
1.19125,-25,1.69955,18.2816
1.24125,-25,1.71857,18.3541
1.29125,-25,1.7377,18.4299
1.34125,-25,1.75692,18.509
1.39125,-25,1.77625,18.5914
1.44125,-25,1.79568,18.6771
1.49125,-25,1.81521,18.7662
1.54125,-25,1.83485,18.8586
1.59125,-25,1.85459,18.9545
1.64125,-25,1.87443,19.0537
1.69125,-25,1.89437,19.1564
1.74125,-25,1.91442,19.2626
1.79125,-25,1.93458,19.3722
1.84125,-25,1.95483,19.4854
1.89125,-25,1.97519,19.6021
1.94125,-25,1.99566,19.7223
1.99125,-25,2.01623,19.8462
2,-25,2.01983,19.8682
2,-25,2.01983,19.8682
2.01,-25,2.02397,19.8935
2.02,-25,2.0281,19.919
2.035,-25,2.03431,19.9575
2.0575,-25,2.04364,20.0158
2.09125,-25,2.05768,20.1047
2.14125,-25,2.07857,20.2394
2.19125,-25,2.09956,20.3778
2.24125,-25,2.12065,20.52
2.29125,-25,2.14186,20.6658
2.34125,-25,2.16316,20.8154
2.39125,-25,2.18458,20.9688
2.44125,-25,2.2061,21.1261
2.49125,-25,2.2277,21.287
2.54125,-25,2.24939,21.4516
2.59125,-25,2.27114,21.62
2.64125,-25,2.29301,21.7922
0,2.5,-0.147033,0.181989
0.01,2.5,-0.146238,0.182133
0.02,2.5,-0.145437,0.182574
0.035,2.5,-0.144221,0.183793
0.0575,2.5,-0.142366,0.186883
0.09125,2.5,-0.139514,0.194363
0.14125,2.5,-0.135135,0.211756
0.19125,2.5,-0.130572,0.236739
0.24125,2.5,-0.125824,0.269373
0.29125,2.5,-0.120888,0.30972
0.34125,2.5,-0.115765,0.357842
0.39125,2.5,-0.110454,0.413804
0.44125,2.5,-0.104952,0.477669
0.49125,2.5,-0.0992587,0.549504
0.54125,2.5,-0.0933735,0.629374
0.59125,2.5,-0.087295,0.717348
0.64125,2.5,-0.0810218,0.813493
0.69125,2.5,-0.074553,0.917878
0.74125,2.5,-0.0678874,1.03057
0.79125,2.5,-0.0610236,1.15165
0.84125,2.5,-0.0539605,1.28119
0.89125,2.5,-0.046697,1.41925
0.94125,2.5,-0.0392317,1.56592
0.99125,2.5,-0.0315635,1.72127
1,2.5,-0.0302011,1.74935
1,2.5,-0.0302011,1.74935
1.01,2.5,-0.0286358,1.78177
1.02,2.5,-0.0270623,1.81455
1.035,2.5,-0.0246867,1.86437
1.0575,2.5,-0.0210887,1.9406
1.09125,2.5,-0.0156134,2.05831
1.14125,2.5,-0.00732855,2.24016
1.19125,2.5,0.00116411,2.43101
1.24125,2.5,0.00986613,2.63093
1.29125,2.5,0.0187788,2.84002
1.34125,2.5,0.0279034,3.05835
1.39125,2.5,0.0372414,3.28601
1.44125,2.5,0.046794,3.52309
1.49125,2.5,0.0565627,3.76967
1.54125,2.5,0.0665488,4.02586
1.59125,2.5,0.0767537,4.29173
1.64125,2.5,0.0871789,4.56739
1.69125,2.5,0.0978257,4.85293
1.74125,2.5,0.108696,5.14844
1.79125,2.5,0.11979,5.45403
1.84125,2.5,0.131111,5.76979
1.89125,2.5,0.142659,6.09583
1.94125,2.5,0.154436,6.43225
1.99125,2.5,0.166443,6.77915
2,2.5,0.168567,6.84093
2,2.5,0.168567,6.84093
2.01,2.5,0.171005,6.91195
2.02,2.5,0.173452,6.98339
2.035,2.5,0.177139,7.09136
2.0575,2.5,0.18271,7.25512
2.09125,2.5,0.191156,7.50483
2.14125,2.5,0.203865,7.88385
2.19125,2.5,0.21681,8.27379
2.24125,2.5,0.229993,8.67477
2.29125,2.5,0.243417,9.08691
2.34125,2.5,0.257082,9.51033
2.39125,2.5,0.270991,9.94516
2.44125,2.5,0.285145,10.3915
2.49125,2.5,0.299545,10.8495
2.54125,2.5,0.314193,11.3193
2.59125,2.5,0.329092,11.801
2.64125,2.5,0.344243,12.2948
2.69125,2.5,0.359647,12.8008
2.74125,2.5,0.375307,13.3191
2.79125,2.5,0.391224,13.8498
2.84125,2.5,0.4074,14.3932
2.89125,2.5,0.423837,14.9494
2.94125,2.5,0.440536,15.5185
2.99125,2.5,0.457501,16.1007
3,2.5,0.460495,16.2039
3,2.5,0.460495,16.2039
3.01,2.5,0.46393,16.3224
3.02,2.5,0.467375,16.4414
3.035,2.5,0.472562,16.6209
3.0575,2.5,0.480389,16.8925
3.09125,2.5,0.492231,17.305
3.14125,2.5,0.510002,17.9274
3.19125,2.5,0.528044,18.5636
3.24125,2.5,0.546362,19.2136
3.29125,2.5,0.564955,19.8778
3.34125,2.5,0.583828,20.5563
3.39125,2.5,0.602981,21.2493
3.44125,2.5,0.622416,21.9569
3.49125,2.5,0.642137,22.6794
3.54125,2.5,0.662145,23.417
3.59125,2.5,0.682442,24.1698
3.64125,2.5,0.70303,24.9382
3.69125,2.5,0.723912,25.7222
3.74125,2.5,0.745089,26.5222
3.79125,2.5,0.766569,27.3384
3.84125,2.5,0.788343,28.171
3.89125,2.5,0.810423,29.0202
3.94125,2.5,0.832806,29.8863
0,5,-0.30217,0.740052
0.01,5,-0.30147,0.740188
0.02,5,-0.300761,0.740641
0.035,5,-0.299685,0.741912
0.0575,5,-0.298039,0.745158
0.09125,5,-0.295498,0.753048
0.14125,5,-0.291575,0.77144
0.19125,5,-0.287461,0.797896
0.24125,5,-0.283156,0.832482
0.29125,5,-0.278658,0.875265
0.34125,5,-0.273966,0.926315
0.39125,5,-0.269079,0.985699
0.44125,5,-0.263996,1.05349
0.49125,5,-0.258715,1.12976
0.54125,5,-0.253236,1.21458
0.59125,5,-0.247557,1.30802
0.64125,5,-0.241677,1.41016
0.69125,5,-0.235594,1.52107
0.74125,5,-0.229308,1.64083
0.79125,5,-0.222818,1.76952
0.84125,5,-0.216121,1.90722
0.89125,5,-0.209217,2.05401
0.94125,5,-0.202104,2.20997
0.99125,5,-0.194781,2.37518
1,5,-0.193478,2.40505
1,5,-0.193478,2.40505
1.01,5,-0.191981,2.43953
1.02,5,-0.190475,2.4744
1.035,5,-0.188201,2.52739
1.0575,5,-0.184753,2.60848
1.09125,5,-0.1795,2.73369
1.14125,5,-0.171539,2.92717
1.19125,5,-0.163363,3.13025
1.24125,5,-0.15497,3.34301
1.29125,5,-0.14636,3.56555
1.34125,5,-0.137529,3.79796
1.39125,5,-0.128478,4.04033
1.44125,5,-0.119204,4.29276
1.49125,5,-0.109707,4.55535
1.54125,5,-0.0999842,4.82819
1.59125,5,-0.0900347,5.11138
1.64125,5,-0.0798571,5.40504
1.69125,5,-0.0694497,5.70925
1.74125,5,-0.058811,6.02413
1.79125,5,-0.0479395,6.34978
1.84125,5,-0.0368336,6.68632
1.89125,5,-0.0254918,7.03385
1.94125,5,-0.0139124,7.39248
1.99125,5,-0.00209389,7.76234
2,5,-2.32E-06,7.82821
2,5,-2.32E-06,7.82821
2.01,5,0.00239872,7.90394
2.02,5,0.00480965,7.98012
2.035,5,0.00844381,8.09525
2.0575,5,0.013936,8.26987
2.09125,5,0.0222666,8.53618
2.14125,5,0.0348129,8.94042
2.19125,5,0.0476044,9.35635
2.24125,5,0.0606434,9.78411
2.29125,5,0.0739317,10.2238
2.34125,5,0.0874708,10.6756
2.39125,5,0.101263,11.1397
2.44125,5,0.115309,11.6161
2.49125,5,0.129611,12.1049
2.54125,5,0.144172,12.6065
2.59125,5,0.158992,13.1208
2.64125,5,0.174075,13.648
2.69125,5,0.189421,14.1883
2.74125,5,0.205032,14.7418
2.79125,5,0.220911,15.3087
2.84125,5,0.237059,15.8892
2.89125,5,0.253479,16.4834
2.94125,5,0.270172,17.0914
2.99125,5,0.28714,17.7135
3,5,0.290136,17.8238
3,5,0.290136,17.8238
3.01,5,0.293573,17.9504
3.02,5,0.297021,18.0776
3.035,5,0.302214,18.2695
3.0575,5,0.31005,18.5597
3.09125,5,0.321911,19.0005
3.14125,5,0.339719,19.6658
3.19125,5,0.357809,20.3459
3.24125,5,0.376185,21.0409
3.29125,5,0.39485,21.751
3.34125,5,0.413804,22.4765
3.39125,5,0.433051,23.2176
3.44125,5,0.452592,23.9744
3.49125,5,0.472431,24.7471
3.54125,5,0.492568,25.5361
3.59125,5,0.513007,26.3415
3.64125,5,0.533749,27.1635
3.69125,5,0.554798,28.0024
3.74125,5,0.576155,28.8584
3.79125,5,0.597824,29.7318
3.84125,5,0.619805,30.6228
3.89125,5,0.642103,31.5317
3.94125,5,0.664717,32.4588
3.99125,5,0.687659,33.4043
4,5,0.691698,33.5716
4,5,0.691698,33.5716
4.01,5,0.696336,33.7636
4.02,5,0.700988,33.9563
4.035,5,0.707988,34.2469
4.0575,5,0.718544,34.6859
4.06594,5,0.722518,34.8515
4.07859,5,0.728498,35.1009
4.07938,5,0.728872,35.1166
4.07998,5,0.729153,35.1283
4.08057,5,0.729434,35.14
4.08116,5,0.729715,35.1518
4.08176,5,0.729995,35.1635
4.0822,5,0.730206,35.1723
4.08254,5,0.730363,35.1789
4.08279,5,0.730481,35.1839
4.08297,5,0.730569,35.1877
4.08312,5,0.730635,35.1905
4.08322,5,0.730685,35.1926
4.0833,5,0.730721,35.1942
4.08336,5,0.730749,35.1954
4.08342,5,0.730776,35.1966
4.08348,5,0.730803,35.1979
4.08354,5,0.73083,35.1991
4.08358,5,0.730849,35.2
4.08362,5,0.730864,35.2007
4.08365,5,0.730878,35.2014
4.08368,5,0.730893,35.2022
4.08372,5,0.730907,35.2029
4.08375,5,0.73092,35.2037
4.08378,5,0.730934,35.2044
4.08382,5,0.730947,35.2052
4.08385,5,0.730959,35.206
4.08388,5,0.73097,35.2068
4.08391,5,0.730978,35.2075
4.08393,5,0.730983,35.208
4.08395,5,0.730988,35.2086
4.08396,5,0.730992,35.209
4.08397,5,0.730995,35.2094
4.08399,5,0.730998,35.2098
4.084,5,0.731,35.2103
4.08402,5,0.731004,35.211
4.08405,5,0.731009,35.212
4.0841,5,0.731013,35.2137
4.08415,5,0.731015,35.2155
4.08415,5,0.731016,35.2155
0,7.5,-0.466542,1.6941
0.01,7.5,-0.465941,1.69421
0.02,7.5,-0.465331,1.69466
0.035,7.5,-0.464402,1.69597
0.0575,7.5,-0.462976,1.69935
0.09125,7.5,-0.460764,1.70762
0.14125,7.5,-0.457322,1.72698
0.19125,7.5,-0.453684,1.75489
0.24125,7.5,-0.449849,1.79143
0.29125,7.5,-0.445815,1.83666
0.34125,7.5,-0.441581,1.89066
0.39125,7.5,-0.437147,1.95352
0.44125,7.5,-0.43251,2.02529
0.49125,7.5,-0.427669,2.10607
0.54125,7.5,-0.422624,2.19593
0.59125,7.5,-0.417373,2.29496
0.64125,7.5,-0.411914,2.40322
0.69125,7.5,-0.406247,2.52081
0.74125,7.5,-0.40037,2.64781
0.79125,7.5,-0.394281,2.7843
0.84125,7.5,-0.38798,2.93037
0.89125,7.5,-0.381465,3.0861
0.94125,7.5,-0.374735,3.2516
0.99125,7.5,-0.367788,3.42693
1,7.5,-0.366551,3.45863
1,7.5,-0.366551,3.45863
1.01,7.5,-0.365128,3.49524
1.02,7.5,-0.363695,3.53224
1.035,7.5,-0.361531,3.5885
1.0575,7.5,-0.358247,3.67458
1.09125,7.5,-0.353239,3.80751
1.14125,7.5,-0.345633,4.01295
1.19125,7.5,-0.337805,4.2286
1.24125,7.5,-0.329753,4.45457
1.29125,7.5,-0.321476,4.69095
1.34125,7.5,-0.312973,4.93785
1.39125,7.5,-0.304241,5.19538
1.44125,7.5,-0.295279,5.46362
1.49125,7.5,-0.286086,5.7427
1.54125,7.5,-0.276661,6.03271
1.59125,7.5,-0.267,6.33377
1.64125,7.5,-0.257104,6.64598
1.69125,7.5,-0.246971,6.96946
1.74125,7.5,-0.236598,7.30432
1.79125,7.5,-0.225985,7.65069
1.84125,7.5,-0.215129,8.00867
1.89125,7.5,-0.204029,8.37839
1.94125,7.5,-0.192683,8.75997
1.99125,7.5,-0.18109,9.15355
2,7.5,-0.179037,9.22365
2,7.5,-0.179037,9.22365
2.01,7.5,-0.17668,9.30423
2.02,7.5,-0.174312,9.38531
2.035,7.5,-0.170743,9.50784
2.0575,7.5,-0.165346,9.6937
2.09125,7.5,-0.157155,9.97715
2.14125,7.5,-0.144808,10.4075
2.19125,7.5,-0.132208,10.8503
2.24125,7.5,-0.119351,11.3057
2.29125,7.5,-0.106237,11.774
2.34125,7.5,-0.0928623,12.2552
2.39125,7.5,-0.0792261,12.7494
2.44125,7.5,-0.0653264,13.2569
2.49125,7.5,-0.0511611,13.7777
2.54125,7.5,-0.0367284,14.3121
2.59125,7.5,-0.0220264,14.8601
2.64125,7.5,-0.00705308,15.422
2.69125,7.5,0.00819354,15.9978
2.74125,7.5,0.0237154,16.5879
2.79125,7.5,0.0395147,17.1922
2.84125,7.5,0.0555933,17.8111
2.89125,7.5,0.0719533,18.4447
2.94125,7.5,0.0885969,19.0931
2.99125,7.5,0.105526,19.7566
3,7.5,0.108515,19.8742
3,7.5,0.108515,19.8742
3.01,7.5,0.111946,20.0093
3.02,7.5,0.115389,20.1449
3.035,7.5,0.120573,20.3496
3.0575,7.5,0.1284,20.6592
3.09125,7.5,0.140249,21.1294
3.14125,7.5,0.15805,21.8392
3.19125,7.5,0.176143,22.5648
3.24125,7.5,0.194534,23.3064
3.29125,7.5,0.213223,24.0643
3.34125,7.5,0.232214,24.8386
3.39125,7.5,0.251508,25.6295
3.44125,7.5,0.271108,26.4374
3.49125,7.5,0.291016,27.2624
3.54125,7.5,0.311235,28.1047
3.59125,7.5,0.331768,28.9647
3.64125,7.5,0.352616,29.8425
3.69125,7.5,0.373782,30.7383
3.74125,7.5,0.395268,31.6526
3.79125,7.5,0.417078,32.5855
3.84125,7.5,0.439214,33.5372
3.89125,7.5,0.461679,34.5082
3.94125,7.5,0.484474,35.4986
3.99125,7.5,0.507603,36.5088
4,7.5,0.51168,36.6875
4,7.5,0.51168,36.6875
4.01,7.5,0.516358,36.8926
4.02,7.5,0.521051,37.0986
4.035,7.5,0.528114,37.409
4.0575,7.5,0.538766,37.8782
4.09125,7.5,0.554872,38.5896
4.14125,7.5,0.579021,39.661
4.19125,7.5,0.603512,40.7533
4.24125,7.5,0.628349,41.867
4.29125,7.5,0.653545,43.0025
4.34125,7.5,0.679084,44.1599
4.34203,7.5,0.679481,44.1781
4.34262,7.5,0.679782,44.1918
4.34262,7.5,0.679783,44.1918
0,10,-0.641466,3.06667
0.01,10,-0.640971,3.06675
0.02,10,-0.640466,3.06719
0.035,10,-0.639694,3.06851
0.0575,10,-0.638502,3.07199
0.09125,10,-0.636638,3.0806
0.14125,10,-0.63371,3.10088
0.19125,10,-0.630579,3.13021
0.24125,10,-0.627246,3.16868
0.29125,10,-0.623708,3.21636
0.34125,10,-0.619966,3.27333
0.39125,10,-0.616016,3.33968
0.44125,10,-0.611858,3.41548
0.49125,10,-0.607492,3.50083
0.54125,10,-0.602914,3.59581
0.59125,10,-0.598125,3.7005
0.64125,10,-0.593122,3.81499
0.69125,10,-0.587905,3.93938
0.74125,10,-0.582472,4.07375
0.79125,10,-0.576821,4.2182
0.84125,10,-0.570952,4.37282
0.89125,10,-0.564862,4.5377
0.94125,10,-0.558551,4.71294
0.99125,10,-0.552016,4.89864
1,10,-0.550851,4.93222
1,10,-0.550851,4.93222
1.01,10,-0.54951,4.97099
1.02,10,-0.548158,5.01019
1.035,10,-0.546115,5.06978
1.0575,10,-0.543013,5.16097
1.09125,10,-0.538273,5.30182
1.14125,10,-0.53106,5.5195
1.19125,10,-0.523618,5.74804
1.24125,10,-0.515946,5.98755
1.29125,10,-0.508042,6.23814
1.34125,10,-0.499904,6.49992
1.39125,10,-0.491531,6.77299
1.44125,10,-0.482922,7.05748
1.49125,10,-0.474073,7.35349
1.54125,10,-0.464985,7.66114
1.59125,10,-0.455656,7.98055
1.64125,10,-0.446083,8.31184
1.69125,10,-0.436265,8.65514
1.74125,10,-0.4262,9.01055
1.79125,10,-0.415887,9.37823
1.84125,10,-0.405324,9.75828
1.89125,10,-0.394509,10.1508
1.94125,10,-0.383441,10.556
1.99125,10,-0.372117,10.974
2,10,-0.370111,11.0485
2,10,-0.370111,11.0485
2.01,10,-0.367807,11.1341
2.02,10,-0.365491,11.2202
2.035,10,-0.361999,11.3504
2.0575,10,-0.356717,11.5478
2.09125,10,-0.348697,11.8489
2.14125,10,-0.336595,12.3061
2.19125,10,-0.324232,12.7766
2.24125,10,-0.311604,13.2606
2.29125,10,-0.298709,13.7583
2.34125,10,-0.285547,14.2697
2.39125,10,-0.272114,14.7951
2.44125,10,-0.258408,15.3346
2.49125,10,-0.244428,15.8884
2.54125,10,-0.230173,16.4567
2.59125,10,-0.215638,17.0395
2.64125,10,-0.200824,17.6372
2.69125,10,-0.185727,18.2498
2.74125,10,-0.170345,18.8775
2.79125,10,-0.154677,19.5206
2.84125,10,-0.138719,20.1791
2.89125,10,-0.122471,20.8534
2.94125,10,-0.10593,21.5435
2.99125,10,-0.089093,22.2498
3,10,-0.0861197,22.375
3,10,-0.0861197,22.375
3.01,10,-0.0827067,22.5187
3.02,10,-0.0792798,22.6632
3.035,10,-0.0741192,22.881
3.0575,10,-0.0663272,23.2106
3.09125,10,-0.0545251,23.7113
3.14125,10,-0.0367871,24.4671
3.19125,10,-0.0187461,25.2397
3.24125,10,-0.000397601,26.0295
3.29125,10,0.0182603,26.8367
3.34125,10,0.0372298,27.6615
3.39125,10,0.0565135,28.5041
3.44125,10,0.0761138,29.3648
3.49125,10,0.0960334,30.2438
3.54125,10,0.116275,31.1414
3.59125,10,0.13684,32.0578
3.64125,10,0.157733,32.9934
3.69125,10,0.178954,33.9483
3.74125,10,0.200508,34.9228
3.79125,10,0.222397,35.9173
3.84125,10,0.244624,36.932
3.89125,10,0.26719,37.9672
3.94125,10,0.2901,39.0232
3.99125,10,0.313355,40.1004
4,10,0.317454,40.291
4,10,0.317454,40.291
4.01,10,0.322159,40.5098
4.02,10,0.32688,40.7294
4.035,10,0.333985,41.0605
4.0575,10,0.344703,41.5608
4.09125,10,0.360913,42.3195
4.14125,10,0.385225,43.4622
4.19125,10,0.409891,44.6273
4.24125,10,0.434919,45.8152
4.29125,10,0.460308,47.0264
4.34125,10,0.486072,48.2612
4.39125,10,0.512192,49.52
4.44125,10,0.53869,50.8031
4.49125,10,0.565572,52.1111
4.54125,10,0.592818,53.4443
4.59125,10,0.620461,54.8033
4.60375,10,0.627416,55.1469
4.6225,10,0.637922,55.6657
4.62953,10,0.641867,55.8611
4.64008,10,0.647809,56.1553
4.64008,10,0.647842,56.157
0,12.5,-0.828481,4.88336
0.01,12.5,-0.828101,4.88339
0.02,12.5,-0.827707,4.88379
0.035,12.5,-0.827103,4.8851
0.0575,12.5,-0.826162,4.88864
0.09125,12.5,-0.824673,4.89754
0.14125,12.5,-0.822295,4.91867
0.19125,12.5,-0.81971,4.94938
0.24125,12.5,-0.816917,4.98974
0.29125,12.5,-0.813915,5.03983
0.34125,12.5,-0.810702,5.09976
0.39125,12.5,-0.807277,5.1696
0.44125,12.5,-0.803639,5.24945
0.49125,12.5,-0.799786,5.3394
0.54125,12.5,-0.795717,5.43954
0.59125,12.5,-0.791431,5.54997
0.64125,12.5,-0.786926,5.67077
0.69125,12.5,-0.7822,5.80205
0.74125,12.5,-0.777253,5.94391
0.79125,12.5,-0.772083,6.09644
0.84125,12.5,-0.766689,6.25975
0.89125,12.5,-0.761068,6.43393
0.94125,12.5,-0.755219,6.6191
0.99125,12.5,-0.749142,6.81536
1,12.5,-0.748056,6.85085
1,12.5,-0.748056,6.85085
1.01,12.5,-0.746805,6.89183
1.02,12.5,-0.745544,6.93327
1.035,12.5,-0.743636,6.99626
1.0575,12.5,-0.740734,7.09266
1.09125,12.5,-0.736294,7.24157
1.14125,12.5,-0.72952,7.47175
1.19125,12.5,-0.722511,7.71345
1.24125,12.5,-0.715265,7.9668
1.29125,12.5,-0.70778,8.2319
1.34125,12.5,-0.700056,8.50889
1.39125,12.5,-0.692089,8.79787
1.44125,12.5,-0.68388,9.09897
1.49125,12.5,-0.675425,9.41231
1.54125,12.5,-0.666724,9.73802
1.59125,12.5,-0.657774,10.0762
1.64125,12.5,-0.648574,10.4271
1.69125,12.5,-0.639122,10.7906
1.74125,12.5,-0.629417,11.1671
1.79125,12.5,-0.619456,11.5566
1.84125,12.5,-0.609238,11.9593
1.89125,12.5,-0.598761,12.3753
1.94125,12.5,-0.588023,12.8047
1.99125,12.5,-0.577022,13.2478
2,12.5,-0.575072,13.3267
2,12.5,-0.575072,13.3267
2.01,12.5,-0.572832,13.4174
2.02,12.5,-0.570579,13.5087
2.035,12.5,-0.567182,13.6467
2.0575,12.5,-0.56204,13.856
2.09125,12.5,-0.554226,14.1753
2.14125,12.5,-0.542425,14.66
2.19125,12.5,-0.530355,15.159
2.24125,12.5,-0.518012,15.6723
2.29125,12.5,-0.505394,16.2002
2.34125,12.5,-0.492501,16.7427
2.39125,12.5,-0.479329,17.3001
2.44125,12.5,-0.465877,17.8726
2.49125,12.5,-0.452142,18.4603
2.54125,12.5,-0.438123,19.0634
2.59125,12.5,-0.423817,19.682
2.64125,12.5,-0.409222,20.3164
2.69125,12.5,-0.394336,20.9668
2.74125,12.5,-0.379157,21.6333
2.79125,12.5,-0.363683,22.3162
2.84125,12.5,-0.347911,23.0156
2.89125,12.5,-0.331839,23.7317
2.94125,12.5,-0.315465,24.4648
2.99125,12.5,-0.298787,25.215
3,12.5,-0.295841,25.3481
3,12.5,-0.295841,25.3481
3.01,12.5,-0.292458,25.5008
3.02,12.5,-0.289061,25.6542
3.035,12.5,-0.283944,25.8857
3.0575,12.5,-0.276217,26.2359
3.09125,12.5,-0.264508,26.7679
3.14125,12.5,-0.2469,27.571
3.19125,12.5,-0.22898,28.3922
3.24125,12.5,-0.210744,29.2316
3.29125,12.5,-0.192188,30.0896
3.34125,12.5,-0.17331,30.9664
3.39125,12.5,-0.154109,31.8622
3.44125,12.5,-0.134581,32.7774
3.49125,12.5,-0.114724,33.7121
3.54125,12.5,-0.0945352,34.6666
3.59125,12.5,-0.0740118,35.6412
3.64125,12.5,-0.0531513,36.6363
3.69125,12.5,-0.0319509,37.652
3.74125,12.5,-0.0104078,38.6887
3.79125,12.5,0.0114806,39.7467
3.84125,12.5,0.0337173,40.8263
3.89125,12.5,0.056305,41.9278
3.94125,12.5,0.0792467,43.0515
3.99125,12.5,0.102545,44.1978
4,12.5,0.106652,44.4006
4,12.5,0.106652,44.4006
4.01,12.5,0.111366,44.6334
4.02,12.5,0.1161,44.8672
4.035,12.5,0.123222,45.2195
4.0575,12.5,0.133967,45.752
4.09125,12.5,0.150222,46.5595
4.14125,12.5,0.174611,47.7757
4.19125,12.5,0.199366,49.0159
4.24125,12.5,0.224493,50.2804
4.29125,12.5,0.249996,51.5697
4.34125,12.5,0.275876,52.8842
4.39125,12.5,0.302137,54.2243
4.44125,12.5,0.32878,55.5904
4.49125,12.5,0.355821,56.983
4.54125,12.5,0.383238,58.4025
4.59125,12.5,0.411055,59.8493
4.64125,12.5,0.439279,61.3241
4.69125,12.5,0.467887,62.8271
4.74125,12.5,0.496916,64.3591
4.79125,12.5,0.526335,65.9203
