Pressure_kPa,Displacement_mm,Force_N,InternalEnergy_mJ
0.49125,-7.5,0.900941,3.60373
0.54125,-7.5,0.908378,3.67228
0.59125,-7.5,0.916016,3.74779
0.64125,-7.5,0.923857,3.83032
0.69125,-7.5,0.931901,3.91993
0.74125,-7.5,0.94015,4.01667
0.79125,-7.5,0.948605,4.1206
0.84125,-7.5,0.957268,4.23179
0.89125,-7.5,0.966139,4.35028
0.94125,-7.5,0.975221,4.47614
0.99125,-7.5,0.984514,4.60944
1,-7.5,0.986153,4.63354
1,-7.5,0.986153,4.63354
1.01,-7.5,0.988047,4.66136
1.02,-7.5,0.989946,4.68948
1.035,-7.5,0.99281,4.73222
1.0575,-7.5,0.997147,4.79761
1.09125,-7.5,1.00373,4.89858
1.14125,-7.5,1.01367,5.05455
1.19125,-7.5,1.02383,5.21821
1.24125,-7.5,1.0342,5.38962
1.29125,-7.5,1.04479,5.56886
1.34125,-7.5,1.0556,5.75598
1.39125,-7.5,1.06664,5.95106
1.44125,-7.5,1.07789,6.15417
1.49125,-7.5,1.08938,6.36537
1.54125,-7.5,1.10109,6.58475
1.59125,-7.5,1.11303,6.81238
1.64125,-7.5,1.1252,7.04832
1.69125,-7.5,1.1376,7.29266
1.74125,-7.5,1.15024,7.54547
1.79125,-7.5,1.16311,7.80683
1.84125,-7.5,1.17622,8.07682
1.89125,-7.5,1.18956,8.35553
1.94125,-7.5,1.20314,8.64302
1.99125,-7.5,1.21697,8.93939
2,-7.5,1.2194,8.99217
2,-7.5,1.2194,8.99217
2.01,-7.5,1.22221,9.05282
2.02,-7.5,1.22502,9.11384
2.035,-7.5,1.22925,9.20605
2.0575,-7.5,1.23565,9.34588
2.09125,-7.5,1.24534,9.55908
2.14125,-7.5,1.25991,9.88259
2.19125,-7.5,1.27472,10.2153
2.24125,-7.5,1.28978,10.5573
2.29125,-7.5,1.30509,10.9088
2.34125,-7.5,1.32065,11.2697
2.39125,-7.5,1.33647,11.6402
2.44125,-7.5,1.35255,12.0204
2.49125,-7.5,1.36888,12.4104
2.54125,-7.5,1.38548,12.8103
2.59125,-7.5,1.40234,13.2201
2.64125,-7.5,1.41946,13.6401
2.69125,-7.5,1.43685,14.0702
2.74125,-7.5,1.45451,14.5106
2.79125,-7.5,1.47244,14.9614
2.84125,-7.5,1.49064,15.4228
2.89125,-7.5,1.50911,15.8947
2.94125,-7.5,1.52787,16.3774
2.99125,-7.5,1.5469,16.871
3,-7.5,1.55024,16.9585
3,-7.5,1.55024,16.9585
3.01,-7.5,1.55408,17.0589
3.02,-7.5,1.55796,17.1597
3.035,-7.5,1.56375,17.3118
3.0575,-7.5,1.57253,17.5419
3.09125,-7.5,1.58579,17.8911
3.14125,-7.5,1.60568,18.418
3.19125,-7.5,1.62586,18.9562
