Pressure_kPa,Displacement_mm,Force_N,InternalEnergy_mJ
2.84125,-7.5,0.977488,13.4778
2.89125,-7.5,0.995285,13.9406
2.94125,-7.5,1.01328,14.4127
2.99125,-7.5,1.03149,14.8942
3,-7.5,1.03469,14.9794
3,-7.5,1.03469,14.9794
3.01,-7.5,1.03837,15.0771
3.02,-7.5,1.04204,15.1753
3.035,-7.5,1.04758,15.3232
3.0575,-7.5,1.05592,15.5467
3.09125,-7.5,1.06851,15.8855
3.14125,-7.5,1.08734,16.3956
3.19125,-7.5,1.10639,16.9153
3.24125,-7.5,1.12564,17.4446
3.29125,-7.5,1.14511,17.9838
3.34125,-7.5,1.1648,18.5328
3.39125,-7.5,1.18471,19.0918
3.44125,-7.5,1.20484,19.6607
3.49125,-7.5,1.22519,20.2398
3.54125,-7.5,1.24577,20.8289
3.59125,-7.5,1.26657,21.4283
3.64125,-7.5,1.28761,22.0381
3.69125,-7.5,1.30888,22.6582
3.74125,-7.5,1.33038,23.2887
3.79125,-7.5,1.35212,23.9299
3.84125,-7.5,1.3741,24.5817
3.89125,-7.5,1.39632,25.2442
3.94125,-7.5,1.41878,25.9175
3.99125,-7.5,1.44149,26.6017
4,-7.5,1.44547,26.7226
4,-7.5,1.44547,26.7226
4.01,-7.5,1.45008,26.8611
4.02,-7.5,1.45465,27.0001
4.035,-7.5,1.46155,27.2094
4.0575,-7.5,1.47195,27.5253
4.09125,-7.5,1.48764,28.0033
4.14125,-7.5,1.51111,28.7208
4.19125,-7.5,1.53482,29.4497
4.24125,-7.5,1.55879,30.1899
4.29125,-7.5,1.58302,30.9416
4.34125,-7.5,1.60751,31.7049
4.39125,-7.5,1.63227,32.4799
4.44125,-7.5,1.65729,33.2667
4.49125,-7.5,1.68258,34.0655
4.54125,-7.5,1.70815,34.8763
4.59125,-7.5,1.73399,35.6992
4.64125,-7.5,1.7601,36.5344
4.69125,-7.5,1.7865,37.3819
4.74125,-7.5,1.81318,38.242
4.79125,-7.5,1.84015,39.1147
4.84125,-7.5,1.86741,40.0002
4.89125,-7.5,1.89495,40.8986
4.94125,-7.5,1.9228,41.81
4.99125,-7.5,1.95094,42.7345
5,-7.5,1.95586,42.8976
5,-7.5,1.95586,42.8976
5.01,-7.5,1.96159,43.0845
5.02,-7.5,1.96723,43.272
5.035,-7.5,1.97579,43.5543
5.0575,-7.5,1.98866,43.98
5.09125,-7.5,2.00811,44.6236
5.14125,-7.5,2.03717,45.5885
5.19125,-7.5,2.0665,46.567
5.24125,-7.5,2.09623,47.5596
5.29125,-7.5,2.12617,48.566
5.34125,-7.5,2.15654,49.5868
5.39125,-7.5,2.18711,50.6218
5.44125,-7.5,2.21813,51.6715
5.49125,-7.5,2.24936,52.7357
5.54125,-7.5,2.28105,53.815
5.59125,-7.5,2.31295,54.9091
5.64125,-7.5,2.34532,56.0187
5.69125,-7.5,2.3779,57.1435
5.74125,-7.5,2.41097,58.2841
5.79125,-7.5,2.44425,59.4403
5.84125,-7.5,2.47803,60.6128
5.89125,-7.5,2.51202,61.8013
5.94125,-7.5,2.54653,63.0064
5.99125,-7.5,2.58126,64.2281
6,-7.5,2.58741,64.4436
6,-7.5,2.58741,64.4436
6.01,-7.5,2.59449,64.6905
6.02,-7.5,2.60144,64.9382
6.035,-7.5,2.61205,65.3109
6.0575,-7.5,2.62794,65.8729
6.09125,-7.5,2.65203,66.7225
6.14125,-7.5,2.68792,67.9957
6.19125,-7.5,2.72423,69.2866
6.24125,-7.5,2.76095,70.5954
6.29125,-7.5,2.79806,71.9224
6.34125,-7.5,2.83557,73.2679
6.39125,-7.5,2.87348,74.6322
6.44125,-7.5,2.91181,76.0156
6.49125,-7.5,2.95055,77.4184
6.54125,-7.5,2.98972,78.8411
6.59125,-7.5,3.02931,80.284
6.64125,-7.5,3.06933,81.7475
6.69125,-7.5,3.10979,83.232
6.74125,-7.5,3.1507,84.7381
6.79125,-7.5,3.19205,86.2662
6.84125,-7.5,3.23386,87.8169
6.89125,-7.5,3.27612,89.391
6.94125,-7.5,3.31886,90.9891
6.99125,-7.5,3.36206,92.6122
7,-7.5,3.36969,92.8988
7,-7.5,3.36969,92.8988
7.01,-7.5,3.37856,93.2275
7.02,-7.5,3.38711,93.5571
7.035,-7.5,3.40035,94.0537
7.0575,-7.5,3.42002,94.803
7.09125,-7.5,3.44991,95.9377
7.09125,-7.5,3.4501,95.9442
0,-10,0.312628,1.67817
0.01,-10,0.314546,1.67827
0.02,-10,0.316466,1.67866
0.035,-10,0.319355,1.67978
0.0575,-10,0.323706,1.68264
0.09125,-10,0.330274,1.68963
0.14125,-10,0.340095,1.70591
0.19125,-10,0.350028,1.72929
0.24125,-10,0.360072,1.75975
0.29125,-10,0.37023,1.79732
0.34125,-10,0.380501,1.842
0.39125,-10,0.390889,1.89379
0.44125,-10,0.401393,1.9527
0.49125,-10,0.412015,2.01875
0.54125,-10,0.422757,2.09194
0.59125,-10,0.43362,2.17229
0.64125,-10,0.444605,2.25981
0.69125,-10,0.455714,2.35451
0.74125,-10,0.466947,2.4564
0.79125,-10,0.478306,2.5655
0.84125,-10,0.489792,2.68183
0.89125,-10,0.501408,2.8054
0.94125,-10,0.513153,2.93622
0.99125,-10,0.52503,3.07432
1,-10,0.527121,3.09924
1,-10,0.527121,3.09924
1.01,-10,0.529517,3.12799
1.02,-10,0.531918,3.15703
1.035,-10,0.53553,3.20114
1.0575,-10,0.54097,3.26854
1.09125,-10,0.549182,3.37242
1.14125,-10,0.561461,3.53245
1.19125,-10,0.573876,3.69984
1.24125,-10,0.58643,3.87461
1.29125,-10,0.599122,4.05677
1.34125,-10,0.611956,4.24634
1.39125,-10,0.624932,4.44337
1.44125,-10,0.638051,4.64786
1.49125,-10,0.651315,4.85984
1.54125,-10,0.664726,5.07934
1.59125,-10,0.678284,5.30639
1.64125,-10,0.691991,5.54101
1.69125,-10,0.705849,5.78324
1.74125,-10,0.719859,6.03309
1.79125,-10,0.734021,6.29061
1.84125,-10,0.748339,6.55582
1.89125,-10,0.762813,6.82876
1.94125,-10,0.777444,7.10945
1.99125,-10,0.792235,7.39794
2,-10,0.794836,7.44922
2,-10,0.794836,7.44922
2.01,-10,0.797822,7.50812
2.02,-10,0.800809,7.56735
2.035,-10,0.805305,7.65677
2.0575,-10,0.812077,7.79223
2.09125,-10,0.822297,7.99841
2.14125,-10,0.837574,8.31047
2.19125,-10,0.853016,8.63047
2.24125,-10,0.868624,8.95843
2.29125,-10,0.8844,9.2944
2.34125,-10,0.900345,9.63842
2.39125,-10,0.916461,9.99053
2.44125,-10,0.93275,10.3508
2.49125,-10,0.949213,10.7192
2.54125,-10,0.965851,11.0958
2.59125,-10,0.982667,11.4807
2.64125,-10,0.999661,11.8738
2.69125,-10,1.01684,12.2754
2.74125,-10,1.03419,12.6853
2.79125,-10,1.05173,13.1036
2.84125,-10,1.06946,13.5305
2.89125,-10,1.08737,13.9658
2.94125,-10,1.10547,14.4098
2.99125,-10,1.12376,14.8624
3,-10,1.12698,14.9425
3,-10,1.12698,14.9425
3.01,-10,1.13068,15.0344
3.02,-10,1.13436,15.1266
3.035,-10,1.13992,15.2656
3.0575,-10,1.14829,15.4755
3.09125,-10,1.16092,15.7938
3.14125,-10,1.1798,16.2726
3.19125,-10,1.19886,16.7603
3.24125,-10,1.21813,17.2569
3.29125,-10,1.2376,17.7625
3.34125,-10,1.25727,18.2771
3.39125,-10,1.27715,18.8008
3.44125,-10,1.29723,19.3336
3.49125,-10,1.31752,19.8757
3.54125,-10,1.33802,20.427
3.59125,-10,1.35873,20.9877
3.64125,-10,1.37965,21.5578
3.69125,-10,1.40079,22.1373
3.74125,-10,1.42215,22.7264
3.79125,-10,1.44372,23.3251
3.84125,-10,1.46552,23.9334
3.89125,-10,1.48754,24.5516
3.94125,-10,1.50978,25.1795
3.99125,-10,1.53226,25.8174
4,-10,1.5362,25.93
4,-10,1.5362,25.93
4.01,-10,1.54075,26.0591
4.02,-10,1.54527,26.1886
4.035,-10,1.5521,26.3836
4.0575,-10,1.56237,26.6779
4.09125,-10,1.57788,27.123
4.14125,-10,1.60105,27.7911
4.19125,-10,1.62446,28.4693
4.24125,-10,1.6481,29.1578
4.29125,-10,1.67198,29.8568
4.30375,-10,1.67797,30.0331
4.3225,-10,1.68702,30.2988
4.35063,-10,1.70064,30.7003
4.39281,-10,1.72123,31.3087
4.44281,-10,1.74585,32.0397
4.49281,-10,1.77072,32.7813
4.54281,-10,1.79584,33.5338
4.59281,-10,1.82122,34.2972
4.64281,-10,1.84685,35.0716
4.69281,-10,1.87274,35.8572
4.74281,-10,1.89889,36.654
4.79281,-10,1.92531,37.4621
4.84281,-10,1.95199,38.2816
4.89281,-10,1.97893,39.1127
4.94281,-10,2.00615,39.9554
